Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,H/D
8488,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.6675335551597134,1.0420978532574914,-0.7594165154143058,0.4868413248786855,-0.45302039465203375,-0.11849616587391
8489,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.6675335551597134,1.115441702268025,-1.0391774251211936,0.6992233191776048,-0.49385924038189694,-0.11849616587391
8490,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.33203843922930065,0.3453312876574231,0.07682533425302222,-0.18988240498716324,-0.1244247590102113,-0.11849616587391
8492,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.33203843922930065,0.41867513666795647,-0.4735738468007464,0.26163837029400444,-0.25510906534577354,-0.11849616587391
8493,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.3280680828277573,0.49201898567849006,-0.7594165154143058,0.4868413248786855,-0.3053722600902206,-0.11849616587391
8494,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.3280680828277573,0.5286909101837568,-1.0543818223878723,0.7104834669068395,-0.3751124427981409,-0.11849616587391
8496,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.011101296771213567,0.1252997406258226,-0.4887782440674251,0.2737904109126828,-0.11500040999562748,-0.11849616587391
8497,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.011101296771213567,0.16197166513108938,-0.7594165154143058,0.4868413248786855,-0.19353665178382595,-0.11849616587391
8498,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,-0.009116118570441895,0.23531551414162274,-1.0635044607478796,0.7171726635776712,-0.27835579291508034,-0.11849616587391
8500,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,0.5004129529609541,-0.1314037309110447,-0.7533347565076343,0.4821588872091031,-0.02138520978409488,-0.11849616587391
8501,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,0.5023981311617258,-0.09473180640577793,-1.0543818223878723,0.7104834669068395,-0.14829977651382364,-0.11849616587391
8502,31,0.752500285879288,0.18331576323232646,-0.5033756837947728,0.5023981311617258,-0.02138795739524455,-1.3645515266281176,0.9333452026567288,-0.2582505150173015,-0.11849616587391
8504,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.9997200407555066,2.1422555884154937,-1.0543818223878723,0.7104834669068395,-0.8080042075346909,0.25123347262679335
8505,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.6615780205573983,1.0787697777627583,0.07682533425302222,-0.18988240498716324,-0.5032835893964808,0.25123347262679335
8506,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.6615780205573983,1.0787697777627583,-0.20293557545386567,0.042121232879530596,-0.5428658552577328,0.25123347262679335
8508,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.6615780205573983,1.1521136267732919,-0.7746209126809844,0.4986589056638222,-0.6094645882941251,0.25123347262679335
8509,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.6615780205573983,1.115441702268025,-1.0391774251211936,0.6992233191776048,-0.6509317239582939,0.25123347262679335
8510,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.6615780205573983,1.1887855512785586,-1.3645515266281176,0.9333452026567288,-0.6854876703451013,0.25123347262679335
8512,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.32475945249313787,0.49201898567849006,-1.0543818223878723,0.7104834669068395,-0.5705106123671787,0.25123347262679335
8513,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.001175405767355203,0.16197166513108938,-0.1968538165471942,0.03721582198758707,-0.26704657409757976,0.25123347262679335
8514,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.001175405767355203,0.19864358963635598,-0.4826964851607536,0.2689964866319197,-0.3399282064770279,0.25123347262679335
8516,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.001175405767355203,0.23531551414162274,-1.0543818223878723,0.7104834669068395,-0.48003686182717403,0.25123347262679335
8517,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,-0.001175405767355203,0.27198743864688957,-1.349347129361439,0.9227539745945781,-0.5560599438781502,0.25123347262679335
8518,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,0.525558543504062,-0.09473180640577793,-0.7594165154143058,0.4868413248786855,-0.26704657409757976,0.25123347262679335
8520,31,0.7323717768268344,0.6726679241056882,-0.5033756837947728,0.5196030089017469,0.07762623876897577,-1.3645515266281176,0.9333452026567288,-0.4329151167542549,0.25123347262679335
8521,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,-0.9997200407555066,2.1275868186133877,-1.048300063481201,0.7060240024596177,-0.8758595204396944,0.6158983215589937
8522,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,-0.6615780205573983,1.1704495890259252,0.07682533425302222,-0.18988240498716324,-0.618888937308709,0.6158983215589937
8524,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,-0.6615780205573983,1.1851183588280318,-0.4735738468007464,0.26163837029400444,-0.6773199011991287,0.6158983215589937
8525,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,-0.6615780205573983,1.2401262455859317,-0.7746209126809844,0.4986589056638222,-0.7018232086370465,0.6158983215589937
8526,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,-0.6615780205573983,1.2657965927396184,-1.0391774251211936,0.6992233191776048,-0.730096255680798,0.6158983215589937
8528,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,-0.3207890960915945,0.6827129931058773,-1.0543818223878723,0.7104834669068395,-0.6484185642210716,0.6158983215589937
8529,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,0.0047801288349598155,0.2463170914932028,-0.1968538165471942,0.03721582198758707,-0.4247473476082823,0.6158983215589937
8530,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,0.0047801288349598155,0.25365147639425617,-0.4826964851607536,0.2689964866319197,-0.4856914712359243,0.6158983215589937
8532,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,-0.007130940369670221,0.3673344423605832,-1.0543818223878723,0.7104834669068395,-0.5843329909219016,0.6158983215589937
8533,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,0.0027949506341881426,0.312326555602683,-1.0695862196545511,0.7217436146360734,-0.600668529213847,0.6158983215589937
8534,31,0.7323717768268344,1.16202008497905,-0.5033756837947728,0.0047801288349598155,0.34166409520689645,-1.3645515266281176,0.9333452026567288,-0.6572146233013498,0.6158983215589937
8536,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.9997200407555066,2.0615773545039073,0.34138184669323146,-0.4131900871817753,-0.8588956922134435,0.9805631704911943
8537,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.9997200407555066,2.0395741998007475,0.06770269589301502,-0.18230131542688677,-0.8727180707681664,0.9805631704911943
8538,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.9997200407555066,2.0799133167565405,-0.19077205764052274,0.0321989244844628,-0.8821424197827503,0.9805631704911943
8540,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.9997200407555066,2.0689117394049608,-0.768539153774313,0.4939764679942399,-0.9091588869578905,0.9805631704911943
8541,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.9997200407555066,2.145922780866021,-1.048300063481201,0.7060240024596177,-0.9179549460381687,0.9805631704911943
8542,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.9997200407555066,2.0799133167565405,-1.3645515266281176,0.9333452026567288,-0.9361753541330308,0.9805631704911943
8544,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.6615780205573983,1.1924527437290853,0.34138184669323146,-0.4131900871817753,-0.6779481911334342,0.9805631704911943
8545,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.6615780205573983,1.2144558984322453,0.06770269589301502,-0.18230131542688677,-0.7005666287684353,0.9805631704911943
8546,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.6615780205573983,1.174116781476452,-0.1968538165471942,0.03721582198758707,-0.730096255680798,0.9805631704911943
8548,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.6615780205573983,1.2217902833332983,-0.7594165154143058,0.4868413248786855,-0.7765897108194115,0.9805631704911943
8549,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.6615780205573983,1.2401262455859317,-1.0695862196545511,0.7217436146360734,-0.8029778880602462,0.9805631704911943
8550,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.6615780205573983,1.3134700945964652,-1.349347129361439,0.9227539745945781,-0.8205700062208027,0.9805631704911943
8552,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.31880391789082285,0.6203707214469238,-0.4826964851607536,0.2689964866319197,-0.6597277830385722,0.9805631704911943
8553,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.31681873969005114,0.6827129931058773,-0.7533347565076343,0.4821588872091031,-0.6861159602794068,0.9805631704911943
8554,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,-0.31284838328850784,0.6717114157542973,-1.0543818223878723,0.7104834669068395,-0.7294679657464924,0.9805631704911943
8556,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,0.02330845870882876,0.3453312876574231,-0.768539153774313,0.4939764679942399,-0.6176323574400978,0.9805631704911943
8557,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,0.02330845870882876,0.4150079442174298,-1.0543818223878723,0.7104834669068395,-0.6547014635641275,0.9805631704911943
8558,31,0.7323717768268344,1.6513722458524118,-0.5033756837947728,0.02330845870882876,0.44434548382164324,-1.3341427320947603,0.9121627465324275,-0.7005666287684353,0.9805631704911943
8560,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.9878089715508765,1.9222240413838938,0.6059383591334406,-0.639507907878262,-0.7200436167319086,0.35024843160838387
8561,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.9878089715508765,1.9222240413838938,0.34138184669323146,-0.4131900871817753,-0.7351225751552427,0.35024843160838387
8562,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.9878089715508765,1.9588959658891605,0.07682533425302222,-0.18988240498716324,-0.7520864033814936,0.35024843160838387
8564,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.9878089715508765,1.9955678903944274,-0.4735738468007464,0.26163837029400444,-0.7847574799653841,0.35024843160838387
8565,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.9878089715508765,1.9955678903944274,-0.7594165154143058,0.4868413248786855,-0.8036061779945518,0.35024843160838387
8566,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.9878089715508765,2.032239814899694,-1.0543818223878723,0.7104834669068395,-0.819941716286497,0.35024843160838387
8568,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.8197305505522082,1.4088170983101589,-0.7594165154143058,0.4868413248786855,-0.7206719066662142,0.35024843160838387
8569,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.8197305505522082,1.4454890228154258,-1.0543818223878723,0.7104834669068395,-0.743918634235521,0.35024843160838387
8570,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.8197305505522082,1.4454890228154258,-1.209466674507995,0.8236423772550825,-0.7583693027245495,0.35024843160838387
8572,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.6542990338212356,0.9687540042469579,-1.0543818223878723,0.7104834669068395,-0.6942837294253795,0.35024843160838387
8573,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.6542990338212356,0.9687540042469579,-1.3645515266281176,0.9333452026567288,-0.7319811254837147,0.35024843160838387
8574,31,2.483552064390241,1.6513722458524118,-0.5033756837947728,-0.2956435055484867,0.6020347591942904,-1.3645515266281176,0.9333452026567288,-0.6484185642210716,0.35024843160838387
8576,31,-1.9890026470648035,-1.040064638951078,-0.32851446713430654,1.6107892932592431,-1.4002523187932745,1.0164570853337653,-0.8669405946865537,3.110011822794955,-0.7161794160818136
8577,31,-1.9890026470648035,-1.040064638951078,-0.32851446713430654,1.6107892932592431,-1.3635803942880078,0.7427779345335489,-0.6302545191502774,2.701623365496323,-0.7161794160818136
8578,31,-1.9890026470648035,-1.040064638951078,-0.32851446713430654,1.6107892932592431,-1.337910047134321,0.49342581936001834,-0.4168691453507331,2.3045441270151916,-0.7161794160818136
8580,31,-1.9890026470648035,-1.040064638951078,-0.32851446713430654,1.6107892932592431,-1.2682333905743142,-0.0448098438804073,0.03409419687453207,1.4764579936004265,-0.7161794160818136
8581,31,-1.9890026470648035,-1.040064638951078,-0.32851446713430654,1.6107892932592431,-1.110544115201667,-0.30936635632061654,0.24915186984178445,1.3482868470020866,-0.7161794160818136
8582,31,-1.9890026470648035,-1.040064638951078,-0.32851446713430654,1.6107892932592431,-1.0151971114879734,-0.5952090249341759,0.4752467173159099,1.0448228087324878,-0.7161794160818136
8584,31,-1.9890026470648035,-1.040064638951078,-0.32851446713430654,1.6107892932592431,-0.7401576776984728,-1.2277119512280095,0.943267511051797,0.4969539860180151,-0.7161794160818136
8585,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.0556230840658157,1.2718909594139673,-1.0893563839917215,0.8148686927766425,-0.5327018050260782
8586,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.1069637783731892,1.0164570853337653,-0.8669405946865537,0.7262798120395547,-0.5327018050260782
8588,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.1913092047353026,0.49950757826668984,-0.4219975294650375,0.5415625713537119,-0.5327018050260782
8589,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.23531551414162274,0.22582842746647339,-0.19077429787660766,0.4448059214706513,-0.5327018050260782
8590,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.3086593631521563,-0.06001424114708599,0.04658069732675207,0.356845330667869,-0.5327018050260782
8592,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.45534706117322327,-0.6104134222008546,0.4870642981010466,0.192233367879805,-0.5327018050260782
8593,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.5140221403816502,-0.9053787291744212,0.7111523865739227,0.09233526832521652,-0.5327018050260782
8594,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,-0.33799397383161567,0.561695642238497,-1.221630192321338,0.9390310198269367,-0.02829639906145635,-0.5327018050260782
8596,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,0.888846154245278,-1.077539383146927,1.0012526880670867,-0.85367368795607,1.585780442169599,-0.5327018050260782
8597,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,0.888846154245278,-1.0041955341363935,0.7427779345335489,-0.6302545191502774,1.4130007102355622,-0.5327018050260782
8598,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,0.888846154245278,-0.9638564171806,0.5055893371733613,-0.42723740019052264,1.2238854400095802,-0.5327018050260782
8600,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,0.888846154245278,-0.8355046814121664,-0.05089160278707877,0.03911109437765603,0.8230364619226153,-0.5327018050260782
8601,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,0.888846154245278,-0.7584936399511063,-0.3245707535872952,0.26141539707164324,0.6458587004484394,-0.5327018050260782
8602,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,0.888846154245278,-0.6448106739847793,-0.5952090249341759,0.4752467173159099,0.5170592639157939,-0.5327018050260782
8604,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,0.888846154245278,-0.3734384326458053,-1.1973031566946521,0.9220850549274949,0.23684195321550172,-0.5327018050260782
8605,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,2.012457015882045,-1.3855835489911679,1.2718909594139673,-1.0893563839917215,2.8103175241311895,-0.5327018050260782
8606,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,2.012457015882045,-1.3342428546837943,1.0012526880670867,-0.85367368795607,2.4930311073068676,-0.5327018050260782
8608,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,2.012457015882045,-1.2242270811679938,0.48126230154667543,-0.40650089051094324,1.9062083086654487,-0.5327018050260782
8609,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,2.012457015882045,-1.1765535793111472,0.22582842746647339,-0.19077429787660766,1.6096554596732113,-0.5327018050260782
8610,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,2.012457015882045,-1.1508832321574605,-0.06001424114708599,0.04658069732675207,1.2282834695497193,-0.5327018050260782
8612,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,2.012457015882045,-0.97485799453218,-0.5952090249341759,0.4752467173159099,0.7426153503315,-0.5327018050260782
8613,31,-1.256324917555516,-0.7953885585143972,-0.32851446713430654,2.012457015882045,-0.8905125681700666,-0.9053787291744212,0.7111523865739227,0.4334967026531507,-0.5327018050260782
8614,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,-0.34196433023315903,0.5066877554805967,1.2840544772273104,-1.100059098665053,-0.04777338702492957,0.14902636963887525
8616,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,-0.34196433023315903,0.6203707214469238,0.7549414523468918,-0.6407342606012476,-0.1344773979591007,0.14902636963887525
8617,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,-0.34196433023315903,0.6130363365458704,0.49342581936001834,-0.4168691453507331,-0.19416494171813153,0.14902636963887525
8618,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,-0.34196433023315903,0.686380185556404,0.22582842746647339,-0.19077429787660766,-0.233118917645078,0.14902636963887525
8620,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,-0.34196433023315903,0.7120505327100908,-0.3245707535872952,0.26141539707164324,-0.3480959756230006,0.14902636963887525
8621,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,-0.34196433023315903,0.7780599968195706,-0.6104134222008546,0.4870642981010466,-0.39144798109008616,0.14902636963887525
8622,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,-0.34196433023315903,0.807397536423784,-0.8962560908144139,0.7044631899030903,-0.44799407517758905,0.14902636963887525
8624,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.7658280248521596,1.2718909594139673,-1.0893563839917215,0.5786316774777416,0.14902636963887525
8625,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.6888169833910993,1.0012526880670867,-0.85367368795607,0.48815792693773685,0.14902636963887525
8626,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.6521450588858326,0.7549414523468918,-0.6407342606012476,0.38511837771162044,0.14902636963887525
8628,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.4614510514584455,0.21366490965313045,-0.18051752964799825,0.22616102433230673,0.14902636963887525
8629,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.3477680854921186,-0.06001424114708599,0.04658069732675207,0.15704913155869207,0.14902636963887525
8630,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.29642739118474504,-0.30936635632061654,0.24915186984178445,0.06469051121577066,0.14902636963887525
8632,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.1314037309110447,-0.8901743319077425,0.6998922388446881,-0.1300793684189616,0.14902636963887525
8633,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,0.9470780481345805,-0.07639584415314453,-1.2125075539613308,0.9326762829896457,-0.2607636747545239,0.14902636963887525
8634,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,1.9767238082681546,-1.1398816548058806,1.2597274416006243,-1.0787651559295706,1.0046122529369301,0.14902636963887525
8636,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,1.956210300193514,-0.9968611492353401,0.7549414523468918,-0.6407342606012476,0.753296279214695,0.14902636963887525
8637,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,1.956210300193514,-0.8905125681700666,0.48126230154667543,-0.40650089051094324,0.646486990382745,0.14902636963887525
8638,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,1.9416523267211885,-0.8245031040605864,0.22582842746647339,-0.19077429787660766,0.5101480746384325,0.14902636963887525
8640,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,1.9416523267211885,-0.5494636702710858,-0.30936635632061654,0.24915186984178445,0.36501309981384167,0.14902636963887525
8641,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,1.9416523267211885,-0.4247791269531788,-0.6104134222008546,0.4870642981010466,0.2588321009161973,0.14902636963887525
8642,31,-1.2684020229869877,-0.30603639764103535,-0.32851446713430654,1.9767238082681546,-0.34410089304159186,-0.8901743319077425,0.6998922388446881,0.1338024039893853,0.14902636963887525
8644,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.7047161478090375,1.2840544772273104,-1.100059098665053,-0.3751124427981409,0.8272525160093174
8645,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.697381762907984,1.0012526880670867,-0.85367368795607,-0.4178361583309208,0.8272525160093174
8646,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.7193849176111441,0.7427779345335489,-0.6302545191502774,-0.4517638147834226,0.8272525160093174
8648,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.7927287666216773,0.21366490965313045,-0.18051752964799825,-0.5171059679512037,0.8272525160093174
8649,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.7853943817206239,-0.0448098438804073,0.03409419687453207,-0.5560599438781502,0.8272525160093174
8650,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.7707256119185172,-0.30936635632061654,0.24915186984178445,-0.597527079542319,0.8272525160093174
8652,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.877074192983791,-0.9053787291744212,0.7111523865739227,-0.6666389723159336,0.8272525160093174
8653,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,-0.34196433023315903,0.9504180419943244,-1.2125075539613308,0.9326762829896457,-0.6986817589655187,0.8272525160093174
8654,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,0.876935085040648,-0.3477680854921186,1.2718909594139673,-1.0893563839917215,0.1407135932667468,0.8272525160093174
8656,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,0.876935085040648,-0.21208196482263164,0.7701458496135706,-0.6538896807205509,0.02762140509174097,0.8272525160093174
8657,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,0.876935085040648,-0.1350709233615714,0.49342581936001834,-0.4168691453507331,-0.03206613866728988,0.8272525160093174
8658,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,0.876935085040648,-0.07639584415314453,0.22582842746647339,-0.19077429787660766,-0.09552342203215425,0.8272525160093174
8660,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,0.876935085040648,-0.09106461395525124,-0.33673427140063816,0.27111473224434984,-0.2877801419296641,0.8272525160093174
8661,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,0.876935085040648,-0.09106461395525124,-0.6225769400141975,0.49642917344021165,-0.38076705220689117,0.8272525160093174
8662,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,0.876935085040648,-0.02138795739524455,-0.9205831264410999,0.7224125343031567,-0.4498789449805058,0.8272525160093174
8664,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.9767238082681546,-0.8391718738626931,1.2718909594139673,-1.0893563839917215,0.4787335779231531,0.8272525160093174
8665,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.9767238082681546,-0.7328232927974195,1.0164570853337653,-0.8669405946865537,0.41276313482106636,0.8272525160093174
8666,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.9767238082681546,-0.5971371721279325,0.7701458496135706,-0.6538896807205509,0.37632231863134225,0.8272525160093174
8668,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.962827560862753,-0.3844400099973853,0.22582842746647339,-0.19077429787660766,0.22993076393814027,0.8272525160093174
8669,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.962827560862753,-0.28909300628369167,-0.0448098438804073,0.03409419687453207,0.15704913155869207,0.8272525160093174
8670,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.9978990424097192,-0.19374600256999824,-0.3245707535872952,0.26141539707164324,0.08982210858799416,0.8272525160093174
8672,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.9978990424097192,0.03361992936265563,-0.9205831264410999,0.7224125343031567,-0.07164840452854192,0.8272525160093174
8673,31,-1.2684020229869877,0.18331576323232646,-0.32851446713430654,1.9978990424097192,0.02628554446160227,-1.2125075539613308,0.9326762829896457,-0.22055311895896623,0.8272525160093174
8674,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,-0.33799397383161567,0.7670584194679906,1.2718909594139673,-1.0893563839917215,-0.5485204646664831,1.4730165562286952
8676,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,-0.33799397383161567,0.8257334986764174,0.7427779345335489,-0.6302545191502774,-0.6012968191481525,1.4730165562286952
8677,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,-0.33799397383161567,0.8550710382806308,0.49342581936001834,-0.4168691453507331,-0.6258001265860704,1.4730165562286952
8678,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,-0.33799397383161567,0.9064117325880043,0.22582842746647339,-0.19077429787660766,-0.6484185642210716,1.4730165562286952
8680,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,-0.33799397383161567,0.9210805023901111,-0.3245707535872952,0.26141539707164324,-0.7081061079801024,1.4730165562286952
8681,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,-0.33799397383161567,0.9284148872911644,-0.5952090249341759,0.4752467173159099,-0.7363791550238539,1.4730165562286952
8682,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,-0.33799397383161567,0.9430836570932711,-0.9205831264410999,0.7224125343031567,-0.7715633913449668,1.4730165562286952
8684,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8590684812337029,-0.09473180640577793,1.2718909594139673,-1.0893563839917215,-0.09992145157229337,1.4730165562286952
8685,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8590684812337029,-0.0983989988563046,1.0286206031471083,-0.877420336137524,-0.16275044500285216,1.4730165562286952
8686,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8590684812337029,-0.08739742150472457,0.7427779345335489,-0.6302545191502774,-0.22934917803924446,1.4730165562286952
8688,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8590684812337029,-0.0470583045489311,0.2410328247331521,-0.20348377155118852,-0.3424413662142503,1.4730165562286952
8689,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8590684812337029,0.022618352011075593,-0.0448098438804073,0.03409419687453207,-0.39144798109008616,1.4730165562286952
8690,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8590684812337029,0.037287121813182306,-0.3306525124939667,0.26632080796358676,-0.4574184241921729,1.4730165562286952
8692,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8590684812337029,0.18764201228477592,-0.8901743319077425,0.6998922388446881,-0.5478921747321776,1.4730165562286952
8693,31,-1.2402221103135538,0.6726679241056882,-0.32851446713430654,0.8656857419029419,0.30499217070162965,-1.221630192321338,0.9390310198269367,-0.5962704996737078,1.4730165562286952
