Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,AI CHF
8959,31,0.00578,3,9800,1493,0.406,1234,37.4,1268,1418.31747764706,1089.845703125
8960,31,0.00578,3,9800,1493,0.406,1149,57.84,1209,1418.31747764706,1047.93310546875
8961,31,0.00578,3,9800,1493,0.419,1065,77.99,1163,1194.31334588235,1012.3052978515625
8962,31,0.00578,3,9800,1493,0.446,977,99.03,1123,729.073995294118,1006.3944091796875
8963,31,0.00578,3,9800,1493,0.453,897,118.06,1072,646.523378823529,1001.0208129882812
8964,31,0.00578,3,9800,1493,0.448,812,138.13,1008,694.611821176471,976.7449340820312
8965,31,0.00578,3,9800,1493,0.453,722,159.19,949,646.523378823529,942.2726440429688
8966,31,0.00578,3,9800,1493,0.454,638,178.58,888,641.981289411765,910.0985717773438
8967,31,0.00578,3,9800,1493,0.464,553,197.9,839,596.560395294117,870.9181518554688
8968,31,0.00578,3,9800,1493,0.466,457,219.26,773,587.476216470588,804.3486938476562
8969,31,0.00578,3,9800,1493,0.468,363,239.59,709,578.392037647059,745.5381469726562
8970,31,0.00578,3,9800,1493,0.482,266,259.82,651,514.802785882353,695.8367309570312
8971,31,0.00578,3,9800,1493,0.473,159,281.01,567,555.681590588236,646.5859985351562
8972,31,0.00578,3,9800,1493,0.462,62,298.91,487,605.644574117647,601.9379272460938
8973,31,0.00578,3,9800,3335,0.122,1234,37.4,2221,2550.43425882353,2168.6728515625
8974,31,0.00578,3,9800,3335,0.126,1147,58.32,2105,2506.17995294118,2080.53759765625
8975,31,0.00578,3,9800,3335,0.136,1065,77.99,1988,2395.54418823529,1967.464599609375
8976,31,0.00578,3,9800,3335,0.15,982,97.83,1884,2240.65411764706,1854.567138671875
8977,31,0.00578,3,9800,3335,0.165,897,118.06,1784,2133.67976470588,1709.8072509765625
8978,31,0.00578,3,9800,3314,0.184,817,136.96,1681,2002.34808470588,1549.8896484375
8979,31,0.00578,3,9800,3314,0.205,730,157.32,1592,1861.06814117647,1454.7259521484375
8980,31,0.00578,3,9800,3314,0.235,634,179.5,1502,1704.83604705882,1353.97900390625
8981,31,0.00578,3,9800,3314,0.26,546,199.48,1418,1561.19868235294,1261.6422119140625
8982,31,0.00578,3,9800,3314,0.275,457,219.26,1309,1462.91670588235,1176.512451171875
8983,31,0.00578,3,9800,3314,0.281,368,238.53,1181,1423.60391529412,1105.4429931640625
8984,31,0.00578,3,9800,3314,0.318,266,259.82,1097,1159.46797176471,1032.5184326171875
8985,31,0.00578,3,9800,3314,0.314,165,279.86,931,1190.50029176471,960.3290405273438
8986,31,0.00578,3,9800,3314,0.328,57,299.79,788,1081.88717176471,883.1364135742188
8987,31,0.00578,3,9800,4997,0.079,986,96.88,2605,2861.55955764706,2587.654541015625
8988,31,0.00578,3,9800,4966,0.087,893,119,2384,2708.07437176471,2479.048095703125
8989,31,0.00578,3,9800,4944,0.101,812,138.13,2232,2451.38443294118,2289.213134765625
8990,31,0.00578,3,9800,4944,0.124,730,157.32,2117,2273.87768470588,2110.49658203125
8991,31,0.00578,3,9800,4944,0.168,638,178.58,2038,2020.91979294118,1928.787353515625
8992,31,0.00578,3,9800,4944,0.19,553,197.9,1910,1956.99990588235,1778.3905029296875
8993,31,0.00578,3,9800,4944,0.223,453,220.14,1775,1841.77453176471,1657.7044677734375
8994,31,0.00578,3,9800,4944,0.258,368,238.53,1688,1713.10915764706,1557.1405029296875
8995,31,0.00578,3,9800,4944,0.3,266,259.82,1584,1568.69082352941,1422.9931640625
8996,31,0.00578,3,9800,4997,0.321,165,279.86,1423,1451.17789176471,1256.8153076171875
8997,31,0.00578,3,9800,4997,0.344,57,299.79,1239,1317.09189647059,1102.484375
8998,31,0.00585,4,9800,1499,0.454,1063,78.47,908,624.252158920878,865.2037353515625
8999,31,0.00585,4,9800,1499,0.465,982,97.83,871,574.81807235322,859.763427734375
9000,31,0.00585,4,9800,1499,0.473,895,118.53,830,538.866009394924,853.9196166992188
9001,31,0.00585,4,9800,1499,0.443,812,138.13,764,762.975017864197,825.3990478515625
9002,31,0.00585,4,9800,1499,0.478,726,158.26,741,516.395970045989,794.8652954101562
9003,31,0.00585,4,9800,1499,0.489,634,179.5,698,466.961883478331,763.2821655273438
9004,31,0.00585,4,9800,1499,0.458,553,197.9,633,606.27612744173,719.9098510742188
9005,31,0.00585,4,9800,1499,0.467,457,219.26,588,565.830056613646,675.7222290039062
9006,31,0.00585,4,9800,1499,0.473,359,240.44,539,538.866009394924,630.6139526367188
9007,31,0.00585,4,9800,1499,0.473,261,260.84,487,538.866009394924,585.5059204101562
9008,31,0.00585,4,9800,1499,0.482,165,279.86,440,498.41993856684,543.3851928710938
9009,31,0.00585,4,9800,1499,0.5,57,299.79,395,417.527796910673,502.00897216796875
9010,31,0.00585,4,9800,1499,0.514,22,305.84,386,393.824450269095,489.22161865234375
9011,31,0.00585,4,9800,3308,0.199,1065,77.99,1596,1883.82359244989,1568.009765625
9012,31,0.00585,4,9800,3308,0.213,982,97.83,1521,1809.29358756699,1466.275146484375
9013,31,0.00585,4,9800,3308,0.242,897,118.06,1464,1659.05017160161,1377.07177734375
9014,31,0.00585,4,9800,3308,0.258,812,138.13,1387,1565.28835655106,1287.868896484375
9015,31,0.00585,4,9800,3308,0.252,726,158.26,1273,1604.52487315648,1202.400146484375
9016,31,0.00585,4,9800,3308,0.286,638,178.58,1224,1382.18461239241,1127.5771484375
9017,31,0.00585,4,9800,3308,0.313,544,199.93,1154,1190.28368160861,1059.451171875
9018,31,0.00585,4,9800,3308,0.31,462,218.16,1052,1213.44115669426,1000.8423461914062
9019,31,0.00585,4,9800,3308,0.311,363,239.59,936,1205.72199833238,930.0821533203125
9020,31,0.00585,4,9800,3308,0.349,266,259.82,881,912.393980580851,860.7518310546875
9021,31,0.00585,4,9800,3308,0.392,165,279.86,829,637.929511537014,791.9484252929688
9022,31,0.00585,4,9800,4951,0.087,1065,77.99,2116,2690.97488607938,2137.37548828125
9023,31,0.00585,4,9800,4951,0.092,986,96.88,1988,2596.3289123478,2077.786865234375
9024,31,0.00585,4,9800,4951,0.11,897,118.06,1872,2368.10567382521,1982.319091796875
9025,31,0.00585,4,9800,4951,0.129,808,139.08,1756,2222.2052807763,1844.9346923828125
9026,31,0.00585,4,9800,4951,0.157,726,158.26,1674,2040.82666062638,1700.724609375
9027,31,0.00585,4,9800,4951,0.211,638,178.58,1651,1876.4724803764,1594.520751953125
9028,31,0.00585,4,9800,4951,0.243,544,199.93,1558,1757.90344176706,1492.778564453125
9029,31,0.00585,4,9800,4972,0.277,462,218.16,1477,1642.58378383937,1412.937744140625
9030,31,0.00585,4,9800,4972,0.298,363,239.59,1372,1568.87711892621,1309.042724609375
9031,31,0.00585,4,9800,5003,0.316,266,259.82,1251,1472.81102220505,1219.20166015625
9032,31,0.00585,4,9800,4982,0.349,162,280.43,1138,1279.01734876152,1109.6322021484375
9033,31,0.00585,4,9800,5003,0.36,62,298.91,988,1218.59835140064,994.3369750976562
9034,31,0.00585,5,9800,1499,0.451,897,118.06,652,637.734182530239,716.7601928710938
9035,31,0.00585,5,9800,1499,0.451,812,138.13,615,637.734182530239,695.7022094726562
9036,31,0.00585,5,9800,1499,0.458,726,158.26,582,606.27612744173,674.3971557617188
9037,31,0.00585,5,9800,1499,0.462,638,178.58,546,588.300095962582,645.1755981445312
9038,31,0.00585,5,9800,1499,0.47,549,198.8,512,552.348033004285,604.1775512695312
9039,31,0.00585,5,9800,1499,0.474,457,219.26,475,534.372001525137,558.2080688476562
9040,31,0.00585,5,9800,1499,0.473,363,239.59,433,538.866009394924,517.5774536132812
9041,31,0.00585,5,9800,1499,0.471,266,259.82,390,547.854025134498,478.73614501953125
9042,31,0.00585,5,9800,1499,0.473,165,279.86,347,538.866009394924,440.10736083984375
9043,31,0.00585,5,9800,1499,0.486,57,299.79,308,480.443907087692,403.38787841796875
9044,31,0.00585,5,9800,3308,0.264,897,118.06,1199,1526.05183994563,1134.52294921875
9045,31,0.00585,5,9800,3308,0.264,812,138.13,1117,1526.05183994563,1072.54052734375
9046,31,0.00585,5,9800,3308,0.275,726,158.26,1049,1454.11822616902,1011.072265625
9047,31,0.00585,5,9800,3308,0.275,638,178.58,966,1454.11822616902,948.1749267578125
9048,31,0.00585,5,9800,3308,0.295,549,198.8,905,1323.32983748427,884.5621948242188
9049,31,0.00585,5,9800,3308,0.294,457,219.26,817,1329.86925691851,820.0938720703125
9050,31,0.00585,5,9800,3308,0.297,363,239.59,731,1310.25099861579,759.5220336914062
9051,31,0.00585,5,9800,3308,0.31,266,259.82,654,1213.44115669426,707.8555297851562
9052,31,0.00585,5,9800,3308,0.318,165,279.86,568,1151.6878897992,661.3666381835938
9053,31,0.00585,5,9800,3308,0.347,57,299.79,501,927.832297304616,611.6555786132812
9054,31,0.00585,5,9800,3308,0.357,28,304.82,484,860.217270438643,598.3071899414062
9055,31,0.00585,5,9800,5003,0.181,808,139.08,1523,1976.89719527503,1497.671630859375
9056,31,0.00585,5,9800,5003,0.217,724,158.72,1465,1863.51546603622,1434.29931640625
9057,31,0.00585,5,9800,5003,0.244,638,178.58,1395,1767.07279100625,1344.047119140625
9058,31,0.00585,5,9800,5003,0.259,549,198.8,1290,1713.20885511703,1250.994873046875
9059,31,0.00585,5,9800,4982,0.279,457,219.26,1209,1637.1751751894,1160.506103515625
9060,31,0.00585,5,9800,4982,0.291,363,239.59,1093,1594.6630363264,1088.747314453125
9061,31,0.00585,5,9800,4982,0.339,165,279.86,897,1336.9278759896,947.2276611328125
9062,31,0.00585,5,9800,4982,0.365,57,299.79,789,1186.89768569224,867.0966186523438
9063,31,0.00585,5,9800,4982,0.371,17,306.68,739,1152.36624155365,821.2578125
9064,31,0.00585,5,9800,5003,0.151,899,117.58,1593,2060.04229550534,1542.0218505859375
9065,31,0.00585,6,9800,1499,0.455,817,136.96,516,619.758151051091,566.6582641601562
9066,31,0.00585,6,9800,1499,0.442,722,159.19,475,780.224564644793,541.7794799804688
9067,31,0.00585,6,9800,1499,0.445,636,179.04,446,728.475924303006,505.85931396484375
9068,31,0.00585,6,9800,1499,0.438,546,199.48,410,849.222751767177,470.28521728515625
9069,31,0.00585,6,9800,1499,0.451,453,220.14,382,637.734182530239,435.13665771484375
9070,31,0.00585,6,9800,1499,0.458,359,240.44,353,606.27612744173,403.51776123046875
9071,31,0.00585,6,9800,1499,0.449,269,259.21,316,659.477737180622,381.80950927734375
9072,31,0.00585,6,9800,1499,0.477,170,278.89,293,520.889977915776,366.86004638671875
9073,31,0.00585,6,9800,1499,0.464,51,300.85,244,579.312080223007,352.01861572265625
9074,31,0.00585,6,9800,3359,0.306,812,138.13,992,1250.52797836733,904.3487548828125
9075,31,0.00585,6,9800,3359,0.307,730,157.32,926,1242.87370826595,845.7394409179688
9076,31,0.00585,6,9800,3359,0.314,643,177.44,862,1189.29381755627,788.05859375
9077,31,0.00585,6,9800,3359,0.319,549,198.8,792,1151.02246704936,731.7915649414062
9078,31,0.00585,6,9800,3339,0.336,453,220.14,729,1017.70111609428,684.0791625976562
9079,31,0.00585,6,9800,3339,0.329,363,239.59,650,1071.45913144062,642.6531372070312
9080,31,0.00585,6,9800,3339,0.373,264,260.23,617,765.130831153297,597.0852661132812
9081,31,0.00585,6,9800,3339,0.375,170,278.89,544,752.517417740401,554.6442260742188
9082,31,0.00585,6,9800,3339,0.405,62,298.91,489,581.531799467626,512.3532104492188
9083,31,0.00585,6,9800,3339,0.414,28,304.82,469,557.559488366794,499.64166259765625
9084,31,0.0068,1.9,9800,3305,0.2,296,253.65,1744,1741.02528322892,1687.738037109375
9085,31,0.0068,1.9,9800,3305,0.233,274,258.18,1721,1582.38408281223,1656.893798828125
9086,31,0.0068,1.9,9800,3312,0.254,226,267.89,1663,1475.7653399282,1591.9188232421875
9087,31,0.0068,1.9,9800,3320,0.266,216,269.88,1686,1402.90558388368,1580.806884765625
9088,31,0.0068,1.9,9800,3305,0.265,185,275.98,1593,1409.49306771016,1531.25830078125
9089,31,0.0068,1.9,9800,3282,0.272,165,279.86,1546,1367.16252504531,1489.5191650390625
9090,31,0.0068,1.9,9800,3320,0.28,162,280.43,1593,1318.68033787537,1488.7037353515625
9091,31,0.0068,1.9,9800,3320,0.287,112,289.86,1465,1276.56771487122,1391.91064453125
9092,31,0.0068,1.9,9800,3320,0.302,109,290.42,1523,1184.06752639115,1386.103271484375
9093,31,0.0068,1.9,9800,3312,0.317,59,299.44,1430,1075.87740001121,1288.259033203125
9094,31,0.0068,1.9,9800,3282,0.323,51,300.85,1418,1028.95752864405,1268.831787109375
9095,31,0.0077,1.555,9800,1486,0.43,130,286.51,1290,882.251639338035,1307.029541015625
9096,31,0.0078,1.65,9800,3401,0.152,281,256.75,1930,1899.11817388353,2024.6279296875
9097,31,0.0078,1.65,9800,3413,0.158,271,258.8,1930,1860.47704661905,2004.1744384765625
9098,31,0.0078,1.65,9800,4017,0.142,206,271.87,1860,1839.2068138707,1950.6685791015625
9099,31,0.0078,1.65,9800,4523,0.108,266,259.82,2186,2038.2299816019,2182.071044921875
9100,31,0.0078,1.65,9800,4587,0.101,286,255.72,2267,2086.26098522053,2270.928955078125
9101,31,0.0078,1.65,9800,4576,0.095,286,255.72,2209,2176.53585943386,2267.52880859375
9102,31,0.0078,1.65,9800,4640,0.087,291,254.69,2209,2315.21601332823,2304.654296875
9103,31,0.00782,1.65,9800,3020,0.198,226,267.89,1744,1673.00550991995,1846.4241943359375
9104,31,0.00782,1.65,9800,3436,0.195,128,286.88,1570,1636.43284668612,1691.044921875
9105,31,0.00782,1.65,9800,3453,0.202,128,286.88,1616,1596.35081443958,1693.613037109375
9106,31,0.00782,1.65,9800,3453,0.198,122,288,1570,1616.70901923656,1680.253173828125
9107,31,0.00782,1.65,9800,4026,0.193,62,298.91,1523,1614.07952513149,1633.1986083984375
9108,31,0.0078,1.7,9800,1989,0.318,219,269.29,1465,1381.15461765967,1471.4505615234375
9109,31,0.0078,1.7,9800,2000,0.325,149,282.92,1337,1323.95417458848,1389.7265625
9110,31,0.0078,1.7,9800,2000,0.332,112,289.86,1267,1277.08054572238,1344.8194580078125
9111,31,0.00782,0.25,9800,1013,-0.054,804,140.02,5720,4910.26013959877,5111.7607421875
9112,31,0.00782,0.25,9800,1013,-0.038,722,159.19,5266,4813.67861591768,4820.388671875
9113,31,0.00782,0.25,9800,1013,-0.023,643,177.44,4792,4714.96153048378,4514.6103515625
9114,31,0.00782,0.25,9800,1504,-0.23,986,96.88,7900,6612.52549551391,7362.39013671875
9115,31,0.00782,0.25,9800,1504,-0.213,893,119,7065,6460.93238657369,6896.55517578125
9116,31,0.00782,0.25,9800,1504,-0.174,808,139.08,6687,6074.25644568866,6427.53955078125
9117,31,0.00782,0.25,9800,1504,-0.133,722,159.19,6327,5661.51510478084,5963.29736328125
9118,31,0.00782,0.25,9800,1504,-0.093,634,179.5,5930,5285.73407697878,5447.55517578125
9119,31,0.00782,0.25,9800,1504,-0.063,549,198.8,5418,5029.76864320725,4972.2998046875
9120,31,0.00782,0.25,9800,1504,-0.039,457,219.26,4735,4811.69473022837,4484.19921875
9121,31,0.00782,0.25,9800,2013,-0.288,902,116.87,8032,7714.64715969889,7758.9775390625
9122,31,0.00782,0.25,9800,2013,-0.25,812,138.13,7445,7247.91999095484,7262.37451171875
9123,31,0.00782,0.25,9800,2013,-0.214,730,157.32,6915,6805.75741003943,6768.40966796875
9124,31,0.00782,0.25,9800,2013,-0.175,638,178.58,6289,6360.02150451749,6225.0634765625
9125,31,0.00782,0.25,9800,2013,-0.128,549,198.8,5891,5839.0301344183,5640.27197265625
9126,31,0.00782,0.25,9800,2013,-0.088,462,218.16,5380,5373.0962205627,5057.60693359375
9127,31,0.00782,0.25,9800,2013,-0.044,363,239.59,4755,4814.58710253833,4507.6259765625
9128,31,0.00782,0.25,9800,3008,-0.224,634,179.5,7767,7733.39427259676,7497.759765625
9129,31,0.00782,0.25,9800,3008,-0.183,549,198.8,7066,7090.37932736143,6898.15966796875
9130,31,0.00782,0.25,9800,3008,-0.14,462,218.16,6403,6473.53859728371,6260.74853515625
9131,31,0.00782,0.25,9800,3008,-0.094,363,239.59,5569,5783.40427121648,5408.84130859375
9132,31,0.00782,0.25,9800,3008,-0.045,266,259.82,4811,4833.60728899131,4564.25048828125
9133,31,0.00795,2,9800,985,0.373,1230,38.36,1674,1991.19134607285,1684.8167724609375
9134,31,0.00795,2,9800,985,0.391,1145,58.8,1616,1910.28804698824,1605.5361328125
9135,31,0.00795,2,9800,985,0.435,1065,77.99,1593,1655.82335843509,1536.10498046875
9136,31,0.00795,2,9800,985,0.488,977,99.03,1581,1359.47293178856,1464.745849609375
9137,31,0.00795,2,9800,985,0.482,897,118.06,1488,1391.78301907036,1403.9864501953125
9138,31,0.00795,2,9800,985,0.499,817,136.96,1430,1300.23777177193,1352.468994140625
9139,31,0.00795,2,9800,985,0.51,722,159.19,1372,1223.34815510441,1341.1339111328125
9140,31,0.00795,2,9800,985,0.513,634,179.5,1279,1201.89677446825,1301.107421875
9141,31,0.00795,2,9800,985,0.521,549,198.8,1209,1144.69309277181,1251.730224609375
9142,31,0.00795,2,9800,985,0.536,457,219.26,1139,1037.43618959099,1184.815185546875
9143,31,0.00795,2,9800,985,0.546,363,239.59,1058,965.931587470448,1099.1519775390625
9144,31,0.00795,2,9800,985,0.556,266,259.82,981,894.426985349902,1020.516357421875
9145,31,0.00795,2,9800,985,0.566,170,278.89,902,822.922383229356,942.6917724609375
9146,31,0.00795,2,9800,1495,0.268,1232,37.88,2337,2097.5491953064,2331.998291015625
9147,31,0.00795,2,9800,1495,0.245,1149,57.84,2186,2231.72868343553,2242.593017578125
9148,31,0.00795,2,9800,1495,0.25,1063,78.47,2070,2190.42179708915,2150.447509765625
9149,31,0.00795,2,9800,1495,0.258,986,96.88,1965,2149.14508518571,2068.802490234375
9150,31,0.00795,2,9800,1495,0.276,902,116.87,1872,2056.27248340295,1948.921630859375
9151,31,0.00795,2,9800,1495,0.299,812,138.13,1791,1937.60193668054,1814.2891845703125
9152,31,0.00795,2,9800,1495,0.311,724,158.72,1686,1868.02845878209,1694.133544921875
9153,31,0.00795,2,9800,1495,0.345,638,178.58,1628,1668.93098396775,1621.14453125
9154,31,0.00795,2,9800,1495,0.367,549,198.8,1535,1522.5586936097,1530.043701171875
9155,31,0.00795,2,9800,1495,0.39,459,218.82,1465,1364.13841427347,1421.7552490234375
9156,31,0.00795,2,9800,1495,0.407,366,238.95,1349,1192.16924830228,1310.287353515625
9157,31,0.00795,2,9800,1495,0.42,266,259.82,1221,1000.7149358074,1195.529052734375
9158,31,0.00795,2,9800,1495,0.429,159,281.01,1087,868.169642541718,1096.0372314453125
9159,31,0.00795,2,9800,2004,0.161,1234,37.4,2860,2431.05249867234,2925.31787109375
9160,31,0.00795,2,9800,2004,0.151,1145,58.8,2663,2516.5678329573,2726.06884765625
9161,31,0.00795,2,9800,2004,0.157,1070,76.79,2523,2465.25863238632,2571.176513671875
9162,31,0.00795,2,9800,2004,0.174,982,97.83,2395,2319.88256410188,2418.115234375
9163,31,0.00795,2,9800,2004,0.181,895,118.53,2244,2260.02183010241,2269.291259765625
9164,31,0.00795,2,9800,2004,0.184,812,138.13,2093,2234.36722981692,2113.39453125
9165,31,0.00795,2,9800,2004,0.201,726,158.26,1965,2091.34383716755,1964.6865234375
9166,31,0.00795,2,9800,2004,0.205,638,178.58,1802,2066.54840599386,1820.405517578125
9167,31,0.00795,2,9800,2004,0.238,551,198.35,1721,1861.98609881091,1698.96728515625
9168,31,0.00795,2,9800,2004,0.296,457,219.26,1686,1500.32896482312,1568.6314697265625
9169,31,0.00795,2,9800,2004,0.318,363,239.59,1558,1355.69631135131,1454.0069580078125
9170,31,0.00795,2,9800,2004,0.339,266,259.82,1430,1216.10163423228,1337.479736328125
9171,31,0.00795,2,9800,2004,0.361,167,279.47,1290,1005.60821928622,1220.99169921875
9172,31,0.00795,2,9800,2004,0.209,726,158.26,1988,2041.75297482017,1964.6865234375
9173,31,0.00795,2,9800,2004,0.231,643,177.44,1872,1905.37810336487,1827.38427734375
9174,31,0.00795,2,9800,2004,0.255,551,198.35,1756,1756.37471393475,1698.96728515625
9175,31,0.00795,2,9800,2804,0.068,977,99.03,2954,3001.60611336469,3052.387451171875
9176,31,0.00795,2,9800,2804,0.081,893,119,2767,2833.11542667931,2842.9931640625
9177,31,0.00795,2,9800,2804,0.122,812,138.13,2686,2372.37312621414,2607.573486328125
9178,31,0.00795,2,9800,2804,0.117,726,158.26,2430,2421.12009927402,2386.511474609375
9179,31,0.00795,2,9800,2804,0.132,640,178.12,2256,2274.87918009438,2169.6630859375
9180,31,0.00795,2,9800,2804,0.137,553,197.9,2035,2226.1322070345,1972.3924560546875
9181,31,0.00795,2,9800,2804,0.157,462,218.16,1860,2047.03982612619,1845.37109375
9182,31,0.00795,2,9800,2804,0.196,363,239.59,1732,1755.3741422473,1707.1826171875
9183,31,0.00795,2,9800,2826,0.231,264,260.23,1604,1556.92211160748,1576.89306640625
9184,31,0.00795,2,9800,2804,0.28,165,279.86,1500,1270.96647559673,1449.0
9185,31,0.00805,1,9800,1005,0.454,271,258.8,1767,1506.11607844515,1710.42041015625
9186,31,0.00805,1,9800,1005,0.471,170,278.89,1616,1416.14109231339,1575.9559326171875
9187,31,0.00805,1,9800,1010,0.484,51,300.85,1407,1337.92262428873,1431.4493408203125
9188,31,0.00805,1,9800,1501,0.293,266,259.82,2023,1951.15229054641,1985.9306640625
9189,31,0.00805,1,9800,1501,0.334,165,279.86,1837,1717.33000702601,1841.3988037109375
9190,31,0.00805,1,9800,1501,0.368,57,299.79,1651,1500.2851995592,1688.150390625
9191,31,0.00805,1,9800,2014,0.206,266,259.82,2186,2042.48021533046,2175.836181640625
9192,31,0.00805,1,9800,2014,0.229,165,279.86,1907,1900.82598727516,2017.528564453125
9193,31,0.00805,1,9800,2014,0.266,57,299.79,1663,1672.29259371789,1816.218994140625
9194,31,0.00805,1,9800,2773,0.114,261,260.84,2349,2451.0250373996,2443.607177734375
9195,31,0.00805,1,9800,2773,0.148,159,281.01,2035,2121.31673096475,2174.07763671875
9196,31,0.00805,1,9800,2773,0.194,57,299.79,1744,1771.92216825568,1927.6474609375
9197,31,0.00805,1,9800,3302,0.117,170,278.89,2139,2217.6063585791,2290.919189453125
9198,31,0.00805,1,9800,3302,0.158,57,299.79,1756,1858.29582301808,2005.309326171875
9199,31,0.00805,2,9800,999,0.561,271,258.8,1023,826.999858956073,1037.65576171875
9200,31,0.00805,2,9800,999,0.557,165,279.86,907,856.23453090929,951.7243041992188
9201,31,0.00805,2,9800,999,0.558,57,299.79,802,848.925862920986,864.171630859375
9202,31,0.00805,2,9800,2009,0.311,266,259.82,1372,1390.9628517572,1351.3236083984375
9203,31,0.00805,2,9800,2009,0.339,165,279.86,1244,1205.4882769849,1231.4088134765625
9204,31,0.00805,2,9800,2009,0.354,57,299.79,1069,1083.15380872137,1123.223876953125
9205,31,0.00803,3,9800,1010,0.571,261,260.84,686,742.822710717905,747.5641479492188
9206,31,0.00803,3,9800,1010,0.594,170,278.89,651,576.894135670401,700.3267211914062
9207,31,0.00803,3,9800,1010,0.6,57,299.79,581,533.608420440617,648.9675903320312
9208,31,0.00803,3,9800,1460,0.432,266,259.82,825,878.457473512154,894.18701171875
9209,31,0.00803,3,9800,1460,0.443,170,278.89,732,723.940841094749,826.1831665039062
9210,31,0.00803,3,9800,1460,0.448,57,299.79,639,653.706008177747,753.3178100585938
9211,31,0.00803,3,9800,1992,0.333,266,259.82,942,1259.64559059644,1003.2960205078125
9212,31,0.00803,3,9800,2019,0.35,165,279.86,848,1127.5530164134,936.9893188476562
9213,31,0.00803,3,9800,2019,0.348,57,299.79,697,1140.89035230927,860.1663818359375
9214,31,0.00803,3,9800,2853,0.28,266,259.82,1209,1250.09961654913,1190.589111328125
9215,31,0.00803,3,9800,2825,0.286,165,279.86,1023,1219.69002118606,1102.3095703125
9216,31,0.00803,3,9800,2803,0.304,57,299.79,900,1106.59298369985,1020.9588012695312
9217,31,0.00803,4,9800,993,0.572,266,259.82,509,759.786844730617,625.9786987304688
9218,31,0.00803,4,9800,993,0.575,165,279.86,462,738.09456769044,580.0735473632812
9219,31,0.00803,4,9800,993,0.582,57,299.79,414,687.479254596693,534.4312133789062
9220,31,0.00803,4,9800,1509,0.428,266,259.82,628,861.878498003018,738.9790649414062
9221,31,0.00803,4,9800,1509,0.428,165,279.86,558,861.878498003018,688.9274291992188
9222,31,0.00803,4,9800,1509,0.423,57,299.79,465,934.650498182924,639.4528198242188
9223,31,0.00803,4,9800,2014,0.346,266,259.82,732,1157.3949551367,830.702392578125
9224,31,0.00803,4,9800,2014,0.354,165,279.86,639,1081.43503870649,765.0276489257812
9225,31,0.00803,4,9800,2008,0.357,57,299.79,534,1047.94098129799,705.1542358398438
9226,31,0.00803,4,9800,2781,0.292,266,259.82,912,1194.91543806181,987.8409423828125
9227,31,0.00803,4,9800,2814,0.305,165,279.86,805,1095.61388624449,922.764892578125
9228,31,0.00803,4,9800,2710,0.32,57,299.79,655,1011.56349326287,825.10791015625
9229,31,0.0082,5.34,9800,1010,0.63,1065,77.99,735,423.420318583585,704.1940307617188
9230,31,0.0082,5.34,9800,1010,0.631,897,118.06,669,419.932724396183,690.1642456054688
9231,31,0.0082,5.34,9800,1010,0.618,812,138.13,631,465.271448832408,683.0659790039062
9232,31,0.0082,5.34,9800,1010,0.628,722,159.19,601,430.395506958389,668.5493774414062
9233,31,0.0082,5.34,9800,1010,0.632,638,178.58,571,416.445130208781,639.4524536132812
9234,31,0.0082,5.34,9800,1010,0.632,544,199.93,534,416.445130208781,592.5884399414062
9235,31,0.0082,5.34,9800,1010,0.639,457,219.26,505,392.031970896967,550.4848022460938
9236,31,0.0082,5.34,9800,1010,0.642,363,239.59,471,381.569188334761,510.85516357421875
9237,31,0.0082,5.34,9800,1010,0.653,271,258.8,440,343.205652273339,474.60284423828125
9238,31,0.0082,5.34,9800,1010,0.623,216,269.88,412,447.833477895398,453.35040283203125
9239,31,0.0082,5.34,9800,1010,0.642,165,279.86,394,381.569188334761,434.71112060546875
9240,31,0.0082,5.34,9800,1010,0.65,112,289.86,377,353.668434835545,415.45294189453125
9241,31,0.0082,5.34,9800,1010,0.634,57,299.79,348,409.469941833977,399.86248779296875
9242,31,0.0082,5.34,9800,1010,0.636,22,305.84,336,402.494753459173,391.43560791015625
9243,31,0.0082,5.34,9800,1500,0.455,973,99.98,904,521.521227030983,958.1556396484375
9244,31,0.0082,5.34,9800,1500,0.45,940,107.84,881,540.485635286655,942.55078125
9245,31,0.0082,5.34,9800,1500,0.453,893,119,857,529.106990333252,919.931884765625
9246,31,0.0082,5.34,9800,1500,0.469,812,138.13,822,468.420883915101,880.9505004882812
9247,31,0.0082,5.34,9800,1500,0.476,722,159.19,775,441.870712357161,829.0965576171875
9248,31,0.0082,5.34,9800,1500,0.486,638,178.58,735,403.941895845816,774.4314575195312
9249,31,0.0082,5.34,9800,1500,0.465,457,219.26,617,483.592410519639,680.5221557617188
9250,31,0.0082,5.34,9800,1500,0.466,368,238.53,567,479.799528868505,639.7511596679688
9251,31,0.0082,5.34,9800,1500,0.471,266,259.82,512,460.835120612833,593.0245971679688
9252,31,0.0082,5.34,9800,1500,0.462,216,269.88,477,494.971055473042,570.1198120117188
9253,31,0.0082,5.34,9800,1500,0.462,165,279.86,447,494.971055473042,547.4627075195312
9254,31,0.0082,5.34,9800,1500,0.466,117,288.94,424,479.799528868505,527.1945190429688
9255,31,0.0082,5.34,9800,1500,0.457,57,299.79,381,513.935463728714,502.86236572265625
