Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,AI CHF
13029,31,0.0082,5.34,19610,1500,0.34,955,198.14,668,634.436499060771,593.7214001397319
13030,31,0.0082,5.34,19610,1500,0.344,868,217.75,621,627.621955027566,559.8530297486689
13031,31,0.0082,5.34,19610,1500,0.381,678,258.94,526,498.914467114706,468.3563945639921
13032,31,0.0082,5.34,19610,1500,0.423,566,281.86,481,362.270966984605,425.0634520013075
13033,31,0.0082,5.34,19610,1500,0.416,463,301.73,423,381.756303829551,390.84406980243534
13034,31,0.0082,5.34,19610,1500,0.418,346,322.51,360,376.189064730995,351.00963709528924
13035,31,0.0082,5.34,19610,1500,0.456,282,332.84,339,280.550368622124,331.7453501382695
13036,31,0.0082,5.34,19610,2010,0.298,946,200.19,871,937.62632539974,797.0816088829066
13037,31,0.0082,5.34,19610,2010,0.358,859,219.75,832,784.561409829827,735.1077230405585
13038,31,0.0082,5.34,19610,2020,0.356,765,240.4,762,794.405660314938,669.2364677148544
13039,31,0.0082,5.34,19610,2010,0.386,663,262.08,697,659.78489606755,598.7255003663051
13040,31,0.0082,5.34,19610,1999,0.383,566,281.86,623,671.452088838574,538.0306256571691
13041,31,0.0082,5.34,19610,2015,0.396,457,302.85,565,615.990633039666,479.05637288269145
13042,31,0.0082,5.34,19610,1999,0.4,400,313.19,510,595.45948414687,451.20425000942237
13043,31,0.0082,5.34,19610,2015,0.416,346,322.51,483,533.5489209551,428.4675075926077
13044,31,0.0082,5.34,19610,2010,0.425,289,331.75,443,496.475071329861,402.4875109396919
13045,31,0.0082,5.34,19610,2010,0.438,214,342.82,395,443.995856044454,372.0540282581826
13046,31,0.0082,5.34,19610,1999,0.464,138,352.44,346,358.712239672387,341.57064497913075
13047,31,0.0082,5.34,19610,2304,0.328,770,239.31,860,902.471818493587,775.6155292103613
13048,31,0.0082,5.34,19610,2304,0.367,712,251.77,831,776.743763966714,728.2352913158786
13049,31,0.0082,5.34,19610,2304,0.33,663,262.08,769,897.240748817241,690.1518383213638
13050,31,0.0082,5.34,19610,2294,0.386,622,270.55,762,699.149482642054,654.4510914254804
13051,31,0.0082,5.34,19610,2304,0.367,566,281.86,709,776.743763966714,618.8440741690877
13052,31,0.0082,5.34,19610,2294,0.385,518,291.28,674,703.175588585916,584.9645093473971
13053,31,0.0082,5.34,19610,2294,0.382,463,301.73,628,715.253906417504,551.16302093593
13054,31,0.0082,5.34,19610,2310,0.383,406,312.13,584,713.372814119685,514.8209659803736
13055,31,0.0082,5.34,19610,2310,0.384,339,323.68,529,709.370944689573,473.057675955288
13056,31,0.0082,5.34,19610,2310,0.415,282,332.84,498,581.582515460886,443.8235152398122
13057,31,0.0082,5.34,19610,2294,0.454,138,352.44,391,422.339977879586,378.1049026164767
13058,31,0.0108,1,19610,1007,-0.479,861,219.31,1504,1774.70586821157,1893.8979287201573
13059,31,0.0108,1,19610,1007,-0.401,774,238.44,1413,1595.31581101436,1744.8291906311167
13060,31,0.0108,1,19610,1007,-0.307,678,258.94,1316,1402.06790801656,1580.7420565897476
13061,31,0.0108,1,19610,1007,-0.242,568,281.46,1142,1279.23661661277,1383.6452978017178
13062,31,0.0108,1,19610,1007,-0.149,468,300.8,1045,1120.59770054265,1182.598256872006
13063,31,0.0108,1,19610,1007,-0.028,346,322.51,939,950.662823343182,1006.4660340605931
13064,31,0.0108,1,19610,1511,-0.479,868,217.75,2287,2285.31309315696,2574.0717708129096
13065,31,0.0108,1,19610,1504,-0.405,770,239.31,2078,2083.97229349574,2378.010520574931
13066,31,0.0108,1,19610,1504,-0.336,678,258.94,1893,1899.33489744283,2170.705603188374
13067,31,0.0108,1,19610,1504,-0.237,566,281.86,1708,1666.78900517042,1919.839883282551
13068,31,0.0108,1,19610,1504,-0.151,457,302.85,1511,1468.02999920831,1675.693762662927
13069,31,0.0108,1,19610,2011,-0.414,765,240.4,2727,2534.07940907983,2785.1739718835697
13070,31,0.0108,1,19610,2011,-0.342,673,259.99,2483,2329.5880400575,2575.352869043357
13071,31,0.0108,1,19610,2011,-0.272,571,280.86,2191,2136.74614775639,2350.7427849276364
13072,31,0.0108,1,19610,2011,-0.168,468,300.8,2016,1842.91576991229,2120.0363372206907
13073,31,0.0108,1,19610,2757,-0.447,772,238.88,3633,3221.84592149592,3674.903902901638
13074,31,0.0108,1,19610,2751,-0.358,673,259.99,3327,2887.34919596728,3290.050477493186
13075,31,0.0108,1,19610,2739,-0.255,571,280.86,3063,2546.28742886893,2960.021206874232
13076,31,0.01075,4,19610,1007,0.222,673,259.99,550,601.611622767298,541.0646009613711
13077,31,0.01075,4,19610,1007,0.255,571,280.86,497,568.428764517364,491.7197404917745
13078,31,0.01075,4,19610,1007,0.282,468,300.8,443,537.940337746592,440.5786482467563
13079,31,0.01075,4,19610,1007,0.343,346,322.51,391,461.117447140726,392.86153388483285
13080,31,0.01075,4,19610,1010,0.371,214,342.82,318,414.739814654669,343.9859856890828
13081,31,0.01075,4,19610,2014,0.124,678,258.94,1044,1071.32690817781,1055.8926707946036
13082,31,0.01075,4,19610,2014,0.191,576,279.86,947,975.033967031515,946.907868400422
13083,31,0.01075,4,19610,2014,0.228,466,301.17,838,930.012165864819,827.3720305357197
13084,31,0.01075,4,19610,2011,0.267,346,322.51,717,873.407797046438,698.6877814108909
13085,31,0.01075,4,19610,2804,0.199,460,302.29,1121,1072.30412914117,1089.8676728807957
13086,31,0.01075,4,19610,2773,0.261,346,322.51,981,984.890857310578,955.4290120731876
13087,31,0.01075,5,19610,1010,0.252,673,259.99,450,572.382343588771,422.5040067140412
13088,31,0.01075,5,19610,1010,0.326,571,280.86,422,484.010256210143,391.49619282051117
13089,31,0.01075,5,19610,1010,0.368,463,301.73,381,420.127195214293,357.2174232184798
13090,31,0.01075,5,19610,1010,0.393,352,321.5,333,375.232357217429,325.58281607786967
13091,31,0.01075,5,19610,1010,0.398,214,342.82,264,366.253389618056,299.2233472002954
13092,31,0.01075,5,19610,2033,0.24,668,261.04,892,918.865565597598,850.3608373777638
13093,31,0.01075,5,19610,2014,0.274,566,281.86,802,861.573724030246,739.5521966038166
13094,31,0.01075,5,19610,2020,0.315,468,300.8,731,786.779969819105,644.2055310958099
13095,31,0.01075,5,19610,2020,0.374,346,322.51,648,623.998520837435,551.241951158659
13096,31,0.01075,6,19610,499,0.581,668,261.04,231,230.163305621934,265.6783820126975
13097,31,0.01075,6,19610,499,0.583,571,280.86,210,227.164270885547,258.162080790828
13098,31,0.01075,6,19610,499,0.604,463,301.73,190,198.99475149817,254.96455295779833
13099,31,0.01075,6,19610,499,0.616,346,322.51,167,190.961579113929,252.35188669102354
13100,31,0.01075,6,19610,499,0.596,214,342.82,137,207.670545099026,249.39968765123558
13101,31,0.01075,6,19610,995,0.356,673,259.99,402,440.293835462739,347.87624006822693
13102,31,0.01075,6,19610,995,0.381,571,280.86,362,396.409606216338,325.83582918366073
13103,31,0.01075,6,19610,992,0.384,466,301.17,318,391.41329527013,307.72893251184996
13104,31,0.01075,6,19610,992,0.421,346,322.51,279,323.96971135477,287.5124548751055
13105,31,0.01075,6,19610,992,0.437,214,342.82,226,293.917464873489,265.2737697531552
13106,31,0.01075,6,19610,1540,0.248,955,198.14,765,688.497633054584,660.0021059958428
13107,31,0.01075,6,19610,1552,0.242,868,217.75,704,702.442706691461,621.8053805422674
13108,31,0.01075,6,19610,1540,0.298,772,238.88,659,631.90424696102,565.7119860293417
13109,31,0.01075,6,19610,1540,0.35,673,259.99,615,553.336025467555,512.9379299335615
13110,31,0.01075,6,19610,1552,0.352,576,279.86,557,550.775282472624,476.3893472197344
13111,31,0.01075,6,19610,1537,0.362,463,301.73,481,511.716154023904,427.21648253596436
13112,31,0.01075,6,19610,1537,0.387,346,322.51,416,427.21305306276,385.38422343404704
13113,31,0.01075,6,19610,2051,0.299,673,259.99,789,822.313538701635,669.0224453801468
13114,31,0.01075,6,19610,2033,0.301,566,281.86,690,816.268200862125,591.2350032557124
13115,31,0.01075,6,19610,2014,0.299,457,302.85,590,817.653590783679,512.7028468903854
13116,31,0.01075,6,19610,2033,0.34,352,321.5,530,738.090232558583,461.2391083863513
13117,31,0.01075,6,19610,2014,0.373,217,342.4,427,627.254183081322,394.99919579439097
13118,31,0.01075,6,19610,2783,0.277,463,301.73,805,951.686148517612,699.2543334423062
13119,31,0.01075,6,19610,2758,0.323,346,322.51,698,840.940678224778,598.0442528549868
13120,31,0.01075,6,19610,2758,0.374,214,342.82,581,687.68767331733,509.53643577977755
13121,31,0.0151,6,19610,519,0.332,1388,96.41,526,438.209831897642,521.2004632852222
13122,31,0.0151,6,19610,519,0.346,1304,116.51,503,425.914382093699,488.585205048038
13123,31,0.0151,6,19610,519,0.36,1219,136.71,477,412.263525109814,455.58288514170204
13124,31,0.0151,6,19610,519,0.41,1132,157.21,460,364.139809723309,422.2618085666529
13125,31,0.0151,6,19610,519,0.487,1044,177.71,447,301.784713164264,400.9328132352655
13126,31,0.0151,6,19610,519,0.454,955,198.14,412,330.384275741417,380.2382954635075
13127,31,0.0151,6,19610,519,0.475,864,218.64,388,312.18455410141,359.02655704953963
13128,31,0.0151,6,19610,519,0.518,770,239.31,367,268.228734426813,338.4026211115681
13129,31,0.0151,6,19610,778,0.015,1132,157.21,564,686.864653683359,605.6661422233676
13130,31,0.0151,6,19610,781,0.035,1044,177.71,531,666.637978509625,567.2121346014735
13131,31,0.0151,6,19610,779,0.055,955,198.14,491,645.356805307682,527.6001674860336
13132,31,0.0151,6,19610,779,0.076,864,218.64,454,624.075859784891,486.0817319139089
13133,31,0.0151,6,19610,776,0.122,770,239.31,424,583.380249503435,445.09968033133896
13134,31,0.0151,6,19610,775,0.194,673,259.99,398,519.856371045823,412.24089579398037
13135,31,0.0151,6,19610,775,0.233,571,280.86,364,485.868532124251,383.6650245202311
13136,31,0.0151,6,19610,1030,0.229,864,218.64,664,505.812759955711,595.5218061096248
13137,31,0.0151,6,19610,1027,0.259,770,239.31,615,479.001467171416,550.4689662370295
13138,31,0.0151,6,19610,1027,0.29,673,259.99,567,449.531917808658,503.54295659546324
13139,31,0.0151,6,19610,1027,0.346,571,280.86,526,388.756003262098,460.0339046008355
13140,31,0.0151,6,19610,1423,0.31,463,301.73,608,492.767489918434,539.6336112021834
13141,31,0.0151,6,19610,1421,0.346,346,322.51,529,448.096133482943,474.8430927723068
13142,32,0.0024,0.5,3100,494,0.826,869,34.66,1396,2652.32753351828,2021.3349949446172
13143,32,0.0024,0.5,3100,541,0.788,869,34.66,1485,2991.25546967188,2144.156208462358
13144,32,0.0024,0.5,3100,607,0.758,869,34.66,1627,3233.50215858746,2316.6263345697025
13145,32,0.0024,0.5,3100,662,0.722,869,34.66,1723,3641.20984369206,2463.2824831224198
13146,32,0.0024,0.5,3100,711,0.692,892,29.14,1824,3972.65569253002,2598.3471782326587
13147,32,0.0024,0.5,3100,784,0.66,892,29.14,1958,4240.70962236769,2715.3816300604676
13148,32,0.0024,0.5,3100,854,0.627,892,29.14,2072,4550.7721926835,2827.607409857402
13149,32,0.0024,0.5,3100,914,0.645,892,29.14,2252,3859.35107297468,2923.7995394819486
13150,32,0.0024,0.5,3100,975,0.644,892,29.14,2400,3560.65159865468,3021.5955084640145
13151,32,0.0024,0.5,3100,1103,0.732,800,51.19,2800,1649.63491756769,3155.746339589219
13152,32,0.0024,0.5,3100,1150,0.734,800,51.19,2925,1549.28364437865,3231.097570031345
13153,32,0.0024,0.5,3100,1231,0.691,800,51.19,3018,1840.53266783793,3360.9575189762227
13154,32,0.0024,0.5,3100,1305,0.684,800,51.19,3180,1739.32803560133,3479.595620425439
13155,32,0.0024,0.5,3100,1372,0.678,800,51.19,3325,1609.20332369493,3587.010546226207
13156,32,0.0024,0.5,3100,1491,0.63,800,51.19,3458,1395.78658852806,3777.792484006679
13157,32,0.0024,0.5,3100,1567,0.606,800,51.19,3553,1339.4471232693,3902.56257200221
13158,32,0.0024,0.5,3100,1661,0.593,800,51.19,3720,1450.9263588117,4062.9791423654983
13159,32,0.0024,0.5,3100,1772,0.554,800,51.19,3820,2111.25388238021,4252.407502720613
13160,32,0.0024,0.5,3100,1834,0.556,800,51.19,3962,1857.49554050529,4358.213845761054
13161,32,0.0024,0.5,5100,950,0.735,1011,34.68,2530,2646.28502174904,3049.599799699372
13162,32,0.0024,0.5,5100,1048,0.809,947,50.04,2860,1159.26888768683,3138.9283203284613
13163,32,0.0024,0.5,5100,1126,0.781,948,49.8,3012,1380.85199091488,3260.2021409821
13164,32,0.0024,0.5,5100,1192,0.743,948,49.8,3100,1722.40812629139,3362.0004983856966
13165,32,0.0024,0.5,5100,1245,0.727,948,49.8,3199,1747.90018574499,3443.7487767230614
13166,32,0.0024,0.5,5100,1316,0.699,948,49.8,3308,1766.15747287508,3553.2595276206202
13167,32,0.0024,0.5,5100,1380,0.678,948,49.8,3413,1692.38324640529,3652.2243659226906
13168,32,0.0024,0.5,5100,1468,0.641,948,49.8,3523,1562.33845817447,3793.084835188197
13169,32,0.0024,0.5,5100,1625,0.575,948,49.8,3690,2052.68157134353,3982.101847651781
13170,32,0.0024,0.5,5100,1687,0.572,948,49.8,3820,2002.09940776386,4040.8866489180978
13171,32,0.0024,0.5,5100,1791,0.537,948,49.8,3930,2372.67026196514,4139.493644912316
13172,32,0.0024,0.5,5100,1970,0.479,948,49.8,4100,2827.65925700512,4310.355567731557
13173,32,0.0024,0.5,5100,2098,0.436,948,49.8,4190,3484.85591079932,4492.2164929825285
13174,32,0.0024,0.5,5100,2172,0.437,948,49.8,4338,3228.96267784866,4606.682012717455
13175,32,0.0024,0.5,7100,1176,0.685,1065,48.16,2950,1368.60917946205,3315.037585070282
13176,32,0.0024,0.5,7100,1292,0.617,1065,48.16,3082,1973.64156941775,3421.765950748588
13177,32,0.0024,0.5,7100,1443,0.535,1065,48.16,3228,2402.70427421202,3580.545098462474
13178,32,0.0024,0.5,7100,1545,0.513,1065,48.16,3397,2440.43881648492,3700.3478950372237
13179,32,0.0024,0.5,7100,1704,0.447,1065,48.16,3542,3438.93277753534,3916.814030871489
13180,32,0.0024,0.5,7100,1888,0.393,1065,48.16,3740,3777.13059951979,4183.480926778069
13181,32,0.0024,0.5,7100,2031,0.356,1065,48.16,3888,4080.44435157104,4402.739598713598
13182,32,0.0024,0.5,7100,2178,0.313,1065,48.16,4000,4268.75091405734,4631.755260489549
13183,32,0.0024,0.5,7100,2279,0.301,1065,48.16,4138,4241.26049980713,4794.574269507151
13184,32,0.0024,0.5,7100,2485,0.249,1065,48.16,4277,4616.61416962209,5161.289017444977
13185,32,0.0024,0.5,7100,2630,0.22,1065,48.16,4390,4826.5779157271,5456.075184670986
13186,32,0.0024,0.5,7100,2725,0.207,1065,48.16,4485,4896.01927701272,5651.015379089267
13187,32,0.003,0.5,5100,530,0.891,844,74.7,1828,1841.61803220064,2186.7912410555405
13188,32,0.003,0.5,5100,562,0.89,844,74.7,1937,1794.76517219658,2270.414017314663
13189,32,0.003,0.5,5100,632,0.872,844,74.7,2150,1880.86809408935,2453.337275058567
13190,32,0.003,0.5,5100,632,0.872,844,74.7,2150,1880.86809408935,2453.337275058567
13191,32,0.003,0.5,5100,2261,0.326,911,58.67,4987,4708.52575316169,4914.057550468739
13192,32,0.003,0.5,5100,2452,0.28,936,52.67,5130,4949.55576593862,5324.150527351741
13193,32,0.003,0.5,7100,365,0.764,942,77.65,1140,2654.81185179865,1614.0981394775215
13194,32,0.003,0.5,7100,414.5,0.8,942,77.65,1328,2388.87589435314,1804.0541796780374
13195,32,0.003,0.5,7100,438.5,0.813,942,77.65,1419,2280.08411403026,1870.0516569524689
13196,32,0.003,0.5,7100,458.2,0.861,942,77.65,1531,1800.8327134238,1924.2249694426498
13197,32,0.003,0.5,7100,513.5,0.853,942,77.65,1707,1886.6615031215,2076.293577769701
13198,32,0.003,0.5,7100,573,0.849,942,77.65,1900,1866.87403508135,2239.912703972996
13199,32,0.003,0.5,7100,630,0.829,942,77.65,2060,2015.76675899437,2396.6570267502066
13200,32,0.003,0.5,7100,698.5,0.783,942,77.65,2212,2380.3310976004,2585.0251417096247
13201,32,0.003,0.5,7100,843.5,0.802,1046,52.72,2842,1649.43759895452,3053.68386951726
13202,32,0.003,0.5,7100,944,0.749,1046,52.72,3067,1373.60368130263,3236.4128374821385
13203,32,0.003,0.5,7100,1038,0.695,1046,52.72,3246,1270.32974486533,3331.246171938238
13204,32,0.003,0.5,7100,1144,0.643,1046,52.72,3445,1960.45013462425,3425.9443194143037
13205,32,0.003,0.5,7100,1321,0.54,1046,52.72,3670,2523.02381677989,3601.9590955721847
13206,32,0.003,0.5,7100,1460,0.483,1046,52.72,3870,2955.04966343544,3762.6652032428874
13207,32,0.003,0.5,7100,1629,0.416,1046,52.72,4070,3598.96533470822,3994.849837566963
13208,32,0.003,0.5,7100,1831,0.342,1046,52.72,4270,4029.99024800317,4290.358899380946
13209,32,0.003,0.5,7100,1924,0.326,1046,52.72,4415,4038.0265078234,4435.246707366754
13210,32,0.003,0.5,7100,2181,0.25,1046,52.72,4630,4431.1060423823,4845.449351722684
13211,33,0.00574,0.625,13790,1315.3,-0.034,1207,82.34,3533.2,3457.25845349898,3320.1022111166885
13212,33,0.00574,0.625,13790,1301.8,-0.127,1309,57.83,3501.6,4318.00828882209,3527.6868944008756
13213,33,0.00574,0.625,13790,1315.3,-0.14,1310,57.59,3501.6,4428.69311516146,3552.9309046740655
13214,33,0.00574,0.625,13790,1315.3,-0.112,1249,72.26,3407,4196.03857439982,3415.041323455412
13215,33,0.00574,0.625,13790,1315.3,-0.13,1258,70.1,3375.4,4345.60220774659,3435.385967836035
13216,33,0.00574,0.625,13790,1315.3,-0.112,1207,82.34,3280.8,4196.03857439982,3320.1022111166885
13217,33,0.00574,0.625,13790,1315.3,-0.08,1068,115.55,2965.3,3902.60202023316,3021.7564046872694
13218,33,0.00574,0.625,13790,5315.5,-0.155,705,200.06,6561.6,6689.19243873722,6388.353818351127
13219,33,0.00574,0.625,13790,5288.4,-0.155,728,194.85,6813.9,6684.77794633419,6487.119813207477
13220,33,0.00574,0.625,13790,5261.3,-0.099,598,223.89,5930.6,5895.22743488854,5554.398714913384
13221,33,0.00574,0.625,13790,5247.7,-0.054,478,249.72,5047.4,4838.49020078721,4609.228650817139
13222,33,0.00574,0.625,13790,5261.3,-0.023,395,266.89,4479.5,4309.89221776361,4085.2792071197873
13223,33,0.00574,0.625,13790,5356.2,-0.381,1160,93.6,9211.4,9244.90495124231,8870.73398887259
13224,33,0.00574,0.625,13790,5356.2,-0.258,889,157.77,7507.9,7665.37507654081,7462.133090939775
13225,33,0.00574,0.625,13790,5356.2,-0.464,1260,69.61,9337.6,10550.8945788657,9147.838268318405
13226,33,0.00574,0.625,13790,5261.3,-0.396,1166,92.16,8927.5,9416.11866375802,8803.031590326795
13227,33,0.00574,0.625,13790,5288.4,-0.35,1032,124.1,7949.6,8795.86135777313,8166.632383351903
13228,33,0.00574,0.625,13790,5261.3,-0.411,1136,99.34,8359.7,9647.14577125085,8657.331711780218
13229,33,0.00574,0.625,3448,5247.7,-0.056,751,69.72,7855,8720.15362480427,8561.749488888752
13230,33,0.00574,0.625,3448,5247.7,-0.052,803,57.28,8580.5,8574.40196476455,8915.742430494898
13231,33,0.00574,0.625,6895,5207,-0.094,703,131.97,6719.3,8747.03188030906,7230.238752867563
13232,33,0.00574,0.625,6895,5207,-0.023,502,178.67,5583.6,6028.73933219753,5445.148281961941
13233,33,0.00574,0.625,3448,5247.7,-0.045,694,83.33,7413.3,8387.83507034985,8055.5297464719015
13234,33,0.00574,0.625,3448,5247.7,-0.061,764,66.61,7918,8902.34319985392,8674.012551831762
13235,33,0.00574,0.625,3448,5247.7,-0.078,839,48.65,8454.3,9521.78775502273,9138.878170149765
13236,33,0.00574,0.625,3448,5247.7,-0.031,641,95.96,7066.3,8069.50009004428,7584.8346758386915
13237,33,0.00574,0.625,6895,5247.7,-0.053,614,152.81,6435.4,7046.46361060917,6460.987458456361
13238,33,0.00574,0.625,6895,5247.7,-0.108,828,102.37,8012.7,9299.86338158616,8092.707399266156
13239,33,0.00574,0.625,3448,5247.7,-0.021,634,97.62,7192.5,7842.1179612546,7522.667259161768
13240,34,0.01,1,8000,797,0.334,900,98.14,2751,2765.09590147314,2920.5402525443556
13241,34,0.01,1,8000,1076,0.224,927,91.7,3364,3069.36042600728,3373.595461946253
13242,34,0.01,1,8000,1328,0.153,877,103.62,3646,3436.25818057256,3506.831480405862
13243,34,0.01,1,8000,1463,0.124,947,86.93,4118,3620.92984715656,3888.2090351044976
13244,34,0.01,1,8000,1717,0.068,902,97.67,4302,3910.55860912476,4144.753129946084
13245,34,0.01,1,8000,2007,0.016,891,100.29,4589,4261.44432811676,4491.815390841065
13246,34,0.01,1,8000,2092,0.01,893,99.81,4746,4290.50283646885,4605.09316251281
13247,34,0.01,1,8000,2265,0.005,886,101.48,5060,4258.65854518767,4795.154103066429
13248,34,0.01,1,8000,2784,-0.065,880,102.91,5476,5146.42744129235,5375.685132293731
13249,34,0.01,1,10000,281,0.812,906,117.95,1388,755.538390156191,1474.9016796341575
13250,34,0.01,1,10000,306,0.748,971,102.49,1499,979.81994377906,1568.872900629861
13251,34,0.01,1,10000,336,0.74,902,118.89,1576,994.102157164946,1598.260462992155
13252,34,0.01,1,10000,341,0.718,959,105.35,1624,1063.34826307856,1644.4352599309816
13253,34,0.01,1,10000,433,0.613,986,98.91,1940,1378.05001055711,1880.3208868621525
13254,34,0.01,1,10000,439,0.616,916,115.57,1897,1363.98626101262,1852.6024805140476
13255,34,0.01,1,10000,444,0.592,943,109.16,1914,1431.37973988552,1880.7580862989873
13256,34,0.01,1,10000,551,0.474,982,99.87,2211,1714.67688754572,2159.6673253813915
13257,34,0.01,1,10000,568,0.457,916,115.57,2155,1786.89823395603,2151.0582864545895
13258,34,0.01,1,10000,569,0.421,916,115.57,2095,1959.09407230908,2152.408875536177
13259,34,0.01,1,10000,677,0.378,892,121.26,2351,2067.4678795629,2274.1039103591875
13260,34,0.01,1,10000,850,0.291,877,124.82,2678,2275.86283208176,2472.3371647430554
13261,34,0.01,1,10000,940,0.247,859,129.07,2787,2396.62767586881,2603.8425052540524
13262,34,0.01,1,10000,970,0.238,914,116.05,2976,2412.00395259473,2773.9124695404316
13263,34,0.01,1,10000,1003,0.227,868,126.94,2925,2438.42890952563,2731.68603366515
13264,34,0.01,1,10000,1031,0.226,925,113.44,3151,2421.97144921123,2903.5255718031685
13265,34,0.01,1,10000,1163,0.198,859,129.07,3257,2491.46958681873,2901.646045874434
13266,34,0.01,1,10000,1184,0.182,916,115.57,3419,2599.49535456399,3090.9114229090574
13267,34,0.01,1,10000,1220,0.186,905,118.18,3507,2546.69753214179,3110.64265043852
13268,34,0.01,1,10000,1311,0.147,862,128.36,3462,2795.9809374805,3117.9287068880776
13269,34,0.01,1,10000,1350,0.131,903,118.66,3630,2910.39989190159,3289.168584043079
13270,34,0.01,1,10000,1513,0.093,898,119.84,3861,3126.94075061976,3518.046782005648
13271,34,0.01,1,10000,1633,0.072,830,135.91,3776,3198.0875322028,3494.196193741404
13272,34,0.01,1,10000,1645,0.073,880,124.11,4016,3180.09348175135,3661.7400114282304
13273,34,0.01,1,10000,1862,0.012,825,137.09,3915,3611.29343170908,3821.9490104846304
13274,34,0.01,1,10000,1947,-0.002,859,129.07,4170,3733.9091673481,4065.927641551096
13275,34,0.01,1,10000,1997,-0.014,832,135.44,4066,3853.63017882618,4059.3016770363315
13276,34,0.01,1,10000,2176,-0.022,815,139.44,4280,3925.45060719239,4193.61321464868
13277,34,0.01,1,10000,2322,-0.036,810,140.61,4431,4091.32749632647,4321.776922749332
13278,34,0.01,1,10000,2332,-0.04,815,139.44,4446,4142.82217410847,4352.850385337728
13279,34,0.01,1,10000,2537,-0.058,818,138.73,4710,4402.34816609055,4574.624958122744
13280,34,0.01,1,10000,2791,-0.07,802,142.49,4949,4624.94490510227,4779.401452076401
13281,34,0.01,1,12000,313,0.627,1064,99.84,1417,1002.33187119206,1394.234470230817
13282,34,0.01,1,12000,329,0.672,1056,101.75,1530,806.381388286828,1426.0187317300265
13283,34,0.01,1,12000,368,0.605,1053,102.47,1642,1024.31054111378,1512.928970739423
13284,34,0.01,1,12000,369,0.627,1049,103.42,1660,930.440675746494,1512.9137444164085
13285,34,0.01,1,12000,445,0.527,1078,96.5,1898,1250.45639405221,1708.119996298203
13286,34,0.01,1,12000,462,0.486,1055,101.99,1887,1395.79584851878,1734.895769923242
13287,34,0.01,1,12000,499,0.454,1070,98.41,2011,1486.93297048941,1849.8687151735787
13288,34,0.01,1,12000,587,0.316,1057,101.51,2106,1929.77875602192,2074.300067871485
13289,34,0.01,1,12000,598,0.391,1029,108.19,2235,1562.37425478731,2064.6929221257747
13290,34,0.01,1,12000,681,0.35,1046,104.14,2492,1697.54409892503,2217.390078758945
13291,34,0.01,1,12000,742,0.332,1024,109.38,2637,1695.20399117668,2273.7226356414617
13292,34,0.01,1,12000,913,0.197,946,127.89,2698,2134.76458141374,2425.652025096091
13293,34,0.01,1,12000,969,0.177,962,124.1,2844,2168.89191598848,2553.323273117194
13294,34,0.01,1,12000,1193,0.061,935,130.49,3004,2723.70420813853,2914.5999943395495
13295,34,0.01,1,12000,1279,0.034,951,126.71,3173,2853.54780990803,3080.278231701898
13296,34,0.01,1,12000,1403,-0.012,943,128.6,3258,3140.39468864969,3238.901985539787
13297,34,0.01,1,12000,1411,0.014,925,132.86,3325,2949.86216267686,3197.023810298686
13298,34,0.01,1,12000,1464,-0.025,944,128.37,3348,3230.69248014428,3333.183377645121
13299,34,0.01,1,12000,1849,-0.127,893,140.4,3430,4158.7573604975,3761.430400623848
13300,34,0.01,1,14000,241,0.721,915,153.59,1016,495.28838619581,923.1134420254276
13301,34,0.01,1,14000,306,0.597,868,164.55,1152,747.470388565214,997.443322974885
13302,34,0.01,1,14000,315,0.57,1147,98.64,1383,806.780034485857,1246.8956037119106
13303,34,0.01,1,14000,337,0.492,1085,113.43,1358,1022.578930072,1258.116455092982
13304,34,0.01,1,14000,344,0.457,1131,102.47,1394,1108.37954165024,1312.892986118286
13305,34,0.01,1,14000,364,0.445,1121,104.85,1452,1122.50254699613,1359.215113148336
13306,34,0.01,1,14000,377,0.456,1141,100.08,1534,1080.02441084116,1409.9680527415567
13307,34,0.01,1,14000,391,0.374,1141,100.08,1506,1314.62139325783,1447.8465433007277
13308,34,0.01,1,14000,399,0.398,1129,102.94,1550,1238.26664835831,1460.1434356088466
13309,34,0.01,1,14000,414,0.408,1093,111.53,1582,1192.7852045814,1472.6806998542727
13310,34,0.01,1,14000,434,0.357,1133,101.99,1645,1319.94180396078,1557.9553661413622
13311,34,0.01,1,14000,443,0.385,1110,107.48,1685,1233.2142974845,1564.3879421236347
13312,34,0.01,1,14000,464,0.336,1150,97.93,1750,1341.61144928801,1655.712581522485
13313,34,0.01,1,14000,466,0.298,1108,107.96,1660,1433.56679325296,1627.0216352966079
13314,34,0.01,1,14000,480,0.299,1122,104.62,1732,1416.69753865982,1678.2804113652983
13315,34,0.01,1,14000,495,0.257,1142,99.84,1753,1602.42623929815,1737.2920184368909
13316,34,0.01,1,14000,498,0.315,1137,101.03,1833,1359.49891979538,1741.7285942344731
13317,34,0.01,1,14000,516,0.265,1127,103.42,1820,1547.67960313511,1789.4994750672279
13318,34,0.01,1,14000,551,0.214,1131,102.47,1872,1758.85772685565,1909.6271947343414
13319,34,0.01,1,14000,575,0.21,1132,102.23,1949,1757.15588235079,1990.331782151811
13320,34,0.01,1,14000,582,0.228,1141,100.08,2016,1666.80270792454,2022.2069272488266
