Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,AI CHF
15626,36,0.0108,3,14710,2777.8,0.095,465,259.97,1404,1585.69770614012,1480.291259765625
15627,36,0.0104,3.8,14710,533.3,0.696,226,306.15,337,269.133438210457,229.33978271484375
15628,36,0.0104,3.8,14710,669.4,0.543,272,297.85,384,391.826287504096,320.93414306640625
15629,36,0.0104,3.8,14710,700,0.533,167,316.27,337,389.207090620652,253.92547607421875
15630,36,0.0104,3.8,14710,786.1,0.456,469,259.14,500,544.156283131654,509.91607666015625
15631,36,0.0104,3.8,14710,905.6,0.334,850,175.08,744,780.802093925672,802.5525512695312
15632,36,0.0104,3.8,14710,994.4,0.374,339,285.2,488,601.326634855672,504.56646728515625
15633,36,0.0104,3.8,14710,1111.1,0.268,720,204.72,756,869.040410964695,836.2120971679688
15634,36,0.0104,3.8,14710,1111.1,0.226,1188,95.37,1082,989.149670878004,1107.9117431640625
15635,36,0.0104,3.8,14710,1338.9,0.238,565,238.86,744,893.3097954391,822.6314697265625
15636,36,0.0104,3.8,14710,1361.1,0.174,963,148.76,1058,1133.89971285128,1126.125
15637,36,0.0104,3.8,14710,1438.9,0.301,209,309.13,512,651.82395831359,551.2474975585938
15638,36,0.0104,3.8,14710,1669.4,0.194,443,264.49,744,977.564636269095,844.953857421875
15639,36,0.0104,3.8,14710,1675,0.168,762,195.23,1070,1112.51852309456,1126.037353515625
15640,36,0.0104,3.8,14710,1700,0.199,414,270.39,709,948.890965533597,828.3914184570312
15641,36,0.0104,3.8,14710,2180.6,0.225,289,294.7,744,843.371897720379,853.6024169921875
15642,36,0.0104,3.8,14710,2211.1,0.22,263,299.5,744,858.97351516311,834.1263427734375
15643,36,0.0104,3.8,14710,2219.4,0.153,519,248.67,1058,1173.08426166412,1106.901611328125
15644,36,0.0104,3.8,14710,2238.9,0.101,858,173.23,1465,1513.36938075995,1454.599365234375
15645,36,0.0104,3.8,14710,2269.4,0.049,1159,102.31,1884,1836.47627091939,1776.09423828125
15646,36,0.0104,3.8,14710,2480.6,0.098,757,196.37,1465,1557.40462861283,1449.84130859375
15647,36,0.0104,3.8,14710,2680.6,0.228,184,313.42,768,850.87815738148,869.1950073242188
15648,36,0.0104,3.8,14710,2777.8,0.17,385,276.19,1058,1115.66919475518,1129.865478515625
15649,36,0.0104,3.8,14710,2777.8,0.034,967,147.83,1896,2058.95644687823,1808.7962646484375
15650,36,0.0104,3.8,14710,2805.6,0.237,155,318.25,756,829.856394350659,865.2222900390625
15651,36,0.0104,3.8,14710,2833.3,0.247,134,321.64,744,796.347498474677,847.2494506835938
15652,36,0.0104,3.8,14710,3361.1,0.059,749,198.18,1861,1973.52150539848,1771.4764404296875
15653,36,0.0104,3.8,14710,3361.1,0.198,263,299.5,1058,1049.626986563,1136.6812744140625
15654,36,0.0104,3.8,14710,3444.4,0.136,490,254.77,1489,1412.57266464935,1457.002685546875
15655,36,0.0107,4,14710,994.4,0.484,5,339.99,327,326.787287245408,220.94549560546875
15656,36,0.0107,4,14710,1000,0.441,147,319.55,401,451.330642249549,339.67352294921875
15657,36,0.0107,4,14710,1002.8,0.393,361,280.92,515,534.060278293007,509.98590087890625
15658,36,0.0107,4,14710,1002.8,0.365,465,259.97,565,613.313317266652,586.5575561523438
15659,36,0.0107,4,14710,1002.8,0.407,268,298.58,461,503.255182518024,439.16180419921875
15660,36,0.0107,4,14710,2002.8,0.324,12,339.12,461,472.475132031483,502.72796630859375
15661,36,0.0107,4,14710,2016.7,0.242,262,299.68,690,780.097139947541,762.0266723632812
15662,36,0.0107,4,14710,2016.7,0.283,152,318.74,599,625.2629659318,649.5267944335938
15663,36,0.0107,4,14710,2027.8,0.204,366,279.94,784,893.309233150365,868.6701049804688
15664,36,0.0107,4,14710,2027.8,0.181,465,259.97,885,1004.12613647457,965.2430419921875
15665,36,0.0107,4,14710,2750,0.188,366,279.94,1031,1003.29013260179,1077.51416015625
15666,36,0.0107,4,14710,2777.8,0.173,463,260.38,1198,1084.3043291535,1196.0782470703125
15667,36,0.0107,5,14710,2019.4,0.222,460,261,745,839.625287205369,774.1229858398438
15668,36,0.011,1,15700,961.1,-0.09,953,160.08,2304,2371.9687246699,2467.803466796875
15669,36,0.0108,1,15700,2738.9,0.017,296,300.75,2310,2082.22284901647,2259.3701171875
15670,36,0.0108,1,15700,2758.3,-0.177,775,201.01,4519,3880.40016336504,4420.77197265625
15671,36,0.00798,1.645,15700,2805.6,0.078,582,243.54,2268,1968.57894836321,2038.5543212890625
15672,36,0.00798,1.645,15700,2805.6,0.067,636,231.88,2407,2045.7515769155,2167.0732421875
15673,36,0.00798,1.645,15700,2833.3,0.076,617,236.01,2384,1988.621441157,2140.2470703125
15674,36,0.008,1.645,15700,1564.8,0.27,177,321.32,826,807.365408,763.6030883789062
15675,36,0.008,1.645,15700,2063.9,0.15,504,259.97,1628,1334.56946,1445.293701171875
15676,36,0.008,1.645,15700,2288.9,0.228,100,333.08,884,1026.8040976,939.1975708007812
15677,36,0.008,1.645,15700,2305.6,0.252,82,335.61,907,935.5445952,923.8821411132812
15678,36,0.008,1.645,15700,3416.7,0.232,94,333.93,1326,1178.9672424,1304.282958984375
15679,36,0.008,1.645,15700,3444.4,0.248,60,338.57,1244,1123.1781152,1260.0447998046875
15680,36,0.008,1.645,15700,3444.4,0.232,78,336.16,1268,1183.3236768,1287.872802734375
15681,36,0.008,1.645,15700,3472.2,0.229,90,334.5,1303,1198.9984848,1316.2047119140625
15682,36,0.008,1.645,15700,3611.1,0.207,142,326.84,1500,1329.8187756,1452.4542236328125
15683,36,0.00578,2,15700,4972.2,0.035,779,200.11,2954,3287.41426352941,3031.404296875
15684,36,0.0108,3,15700,497.2,0.596,193,318.7,341,351.912810228836,260.77716064453125
15685,36,0.0104,3.8,15700,605.6,0.71,1034,141.08,709,195.65411697994,650.2716674804688
15686,36,0.0104,3.8,15700,605.6,0.685,1076,131.15,721,218.614499587488,664.8667602539062
15687,36,0.0104,3.8,15700,827.8,0.398,879,177.25,709,577.03990589237,735.0504760742188
15688,36,0.0104,3.8,15700,997.2,0.338,737,209.56,721,631.418524686587,756.4342651367188
15689,36,0.0104,3.8,15700,1250,0.245,615,236.44,721,826.982391694695,793.912353515625
15690,36,0.0104,3.8,15700,1511.1,0.209,498,261.21,721,874.425972400967,807.601806640625
15691,36,0.0104,3.8,15700,1730.6,0.209,406,279.81,709,897.059486009416,803.0875854492188
15692,36,0.0104,3.8,15700,1744.4,0.216,377,285.48,698,879.238298538871,779.6878051757812
15693,36,0.0104,3.8,15700,1955.6,0.272,272,305.09,721,712.898839693308,740.4242553710938
15694,36,0.0104,3.8,15700,2000,0.235,301,299.83,721,841.423151982585,783.6217651367188
15695,36,0.0104,3.8,15700,2361.1,0.267,193,318.7,733,769.070676228402,767.9911499023438
15696,36,0.0104,3.8,15700,2461.1,0.11,724,212.47,1396,1470.51607594,1374.0689697265625
15697,36,0.0104,3.8,15700,2861.1,0.274,105,332.36,721,790.153565642467,791.0892944335938
15698,36,0.0104,3.8,15700,2944.4,0.114,574,245.24,1372,1527.80593727368,1377.453125
15699,36,0.0104,3.8,15700,3472.2,0.153,431,274.84,1361,1374.58118242088,1363.11865234375
15700,36,0.00585,4,15700,5000,0.327,405,280,1265,1276.51467890576,1308.5875244140625
15701,36,0.0082,5.34,15700,1011.1,0.326,1369,61.07,652,742.301976661443,665.4668579101562
15702,36,0.0085,1.3,17660,5166.7,0.026,312,312.53,2802,2599.16397635207,2899.6279296875
15703,36,0.0077,1.65,17660,1472.2,0.14,535,270.01,1116,1171.53989071696,1090.5516357421875
15704,36,0.0077,1.65,17660,1661.1,0.088,647,246.62,1395,1417.93264459121,1368.0616455078125
15705,36,0.0077,1.65,17660,3277.8,0.104,442,288.51,2092,1823.73395338623,1916.9996337890625
15706,36,0.00773,1.65,17660,825,0.071,915,187.08,965,1339.2710149534,996.9869995117188
15707,36,0.00792,1.65,17660,4888.9,0.101,348,306.13,2581,2265.84881038896,2444.499267578125
15708,36,0.00798,1.65,17660,1763.9,0.274,123,341.93,737,874.609567864003,709.4003295898438
15709,36,0.00798,1.65,17660,1916.7,0.045,731,228.43,1791,1670.28024324418,1707.5001220703125
15710,36,0.00798,1.65,17660,1963.9,0.205,271,319.55,1046,1165.14366939485,985.37353515625
15711,36,0.00798,1.65,17660,1988.9,0.236,233,325.78,1023,1093.29622316598,941.6737060546875
15712,36,0.00798,1.65,17660,2666.7,0.211,264,320.72,1407,1275.60763616133,1285.2911376953125
15713,36,0.00578,2,17660,2650,0.259,383,299.71,1134,1314.0528,1108.38232421875
15714,36,0.0051,2.6,17660,1961.1,0.291,1047,156.47,1232,1155.1070511648,1269.925048828125
15715,36,0.0051,2.6,17660,2000,0.345,432,290.44,686,904.340518344722,711.7230834960938
15716,36,0.0051,2.6,17660,2025,0.361,381,300.08,686,798.918464425361,667.4733276367188
15717,36,0.0051,2.6,17660,2280.6,0.359,340,307.57,698,863.3098527129,709.0568237304688
15718,36,0.0051,2.6,17660,2972.2,0.197,1059,153.65,1744,1688.65860049591,1837.3094482421875
15719,36,0.0051,2.6,17660,2972.2,0.321,553,266.33,1174,1198.32847140093,1204.43505859375
15720,36,0.0051,2.6,17660,3388.9,0.216,892,192.34,1755,1701.99238312207,1830.734375
15721,36,0.0051,2.6,17660,3527.8,0.3,444,288.12,1174,1362.58664605932,1249.9566650390625
15722,36,0.0051,2.6,17660,4000,0.263,712,232.59,1767,1718.60844151579,1831.0189208984375
15723,36,0.0051,2.6,17660,4444.4,0.215,654,245.13,1767,2093.21015738708,1913.573486328125
15724,36,0.0051,2.6,17660,4777.8,0.244,582,260.33,1790,2038.34432350211,1914.756103515625
15725,36,0.0108,3,17660,497.2,0.625,131,340.87,284,248.59909805951,151.41741943359375
15726,36,0.0074,3.8,17660,1488.9,0.323,687,238.02,686,626.371040857352,701.8641967773438
15727,36,0.0074,3.8,17660,1744.4,0.3,574,261.99,697,822.029565373082,718.3222045898438
15728,36,0.0074,3.8,17660,2000,0.19,1035,159.28,1163,1275.83623603862,1155.1744384765625
15729,36,0.0074,3.8,17660,2261.1,0.309,381,300.08,697,952.747033885199,724.0996704101562
15730,36,0.0074,3.8,17660,2400,0.19,825,207.53,1174,1361.36860673239,1156.23095703125
15731,36,0.0074,3.8,17660,2500,0.302,340,307.57,709,1022.30929920363,752.1763305664062
15732,36,0.0074,3.8,17660,2511.1,0.222,753,223.58,1185,1267.90038284689,1134.2623291015625
15733,36,0.0074,3.8,17660,2700,0.297,302,314.27,709,1063.90089921718,767.1751098632812
15734,36,0.0074,3.8,17660,2738.9,0.202,716,231.71,1163,1362.75873982848,1180.62353515625
15735,36,0.0074,3.8,17660,2944.4,0.213,637,248.75,1163,1347.21079511153,1173.488525390625
15736,36,0.0074,3.8,17660,3194.4,0.009,1290,98.83,2010,2321.16848578902,1925.9178466796875
15737,36,0.0074,3.8,17660,3194.4,0.227,570,262.82,1163,1339.66365654988,1182.9959716796875
15738,36,0.0074,3.8,17660,3222.2,0.218,557,265.51,1163,1376.18273581276,1177.52099609375
15739,36,0.0074,3.8,17660,3444.4,0.23,520,273.06,1174,1365.26914169231,1202.2838134765625
15740,36,0.0074,3.8,17660,3472.2,0.34,139,339.78,686,945.437617553857,771.9801635742188
15741,36,0.0074,3.8,17660,3472.2,0.063,1152,131.72,2035,2102.0771999749,1909.81494140625
15742,36,0.0074,3.8,17660,3500,0.065,1169,127.69,2046,2098.08132089323,1940.2744140625
15743,36,0.0074,3.8,17660,3694.4,0.242,457,285.59,1174,1401.6930373709,1200.7305908203125
15744,36,0.0074,3.8,17660,3777.8,0.067,1072,150.6,2046,2201.66663811964,1949.92236328125
15745,36,0.0074,3.8,17660,4000,0.26,394,297.66,1174,1442.0050003197,1207.6490478515625
15746,36,0.0074,3.8,17660,4000,0.071,989,170,2035,2272.50570406349,1941.2694091796875
15747,36,0.0074,3.8,17660,4250,0.087,926,184.55,2046,2255.52845011561,1957.9276123046875
15748,36,0.0074,3.8,17660,4305.6,0.287,327,309.89,1163,1372.75703144477,1202.88232421875
15749,36,0.0074,3.8,17660,4500,0.294,298,314.96,1174,1377.60285498025,1214.4912109375
15750,36,0.0074,3.8,17660,4527.8,0.096,871,197.12,2069,2285.27905247245,1985.982177734375
15751,36,0.0074,3.8,17660,4888.9,0.083,792,214.92,2046,2417.71670315998,2001.7515869140625
15752,36,0.0074,3.8,17660,4972.2,0.297,239,324.82,1163,1439.39320631346,1252.78759765625
15753,36,0.0074,3.8,17660,5305.6,0.114,700,235.2,2069,2474.41839714764,2005.6708984375
15754,36,0.0074,3.8,17660,5500,0.124,670,241.69,2046,2519.35785865402,2023.5291748046875
15755,36,0.0074,3.8,17660,5750,0.14,616,253.2,2046,2509.53970272875,2018.447265625
15756,36,0.0074,3.8,17660,5750,0.105,654,245.13,2058,2710.15748023855,2078.534423828125
15757,36,0.0074,3.8,17660,6027.8,0.111,612,254.05,2058,2763.64402631953,2097.716552734375
15758,36,0.0074,3.8,17660,6250,0.153,545,267.97,2011,2572.83160249517,2055.2724609375
15759,36,0.0074,3.8,17660,6472.2,0.152,524,272.25,2035,2625.51837299847,2084.825927734375
15760,36,0.0074,3.8,17660,6694.4,0.116,541,268.79,2046,2829.90446214518,2176.853271484375
15761,36,0.0104,3.8,17660,622.2,0.565,1164,128.88,686,269.008635380237,631.5003051757812
15762,36,0.0104,3.8,17660,652.8,0.474,1169,127.69,697,414.571645305283,654.5870971679688
15763,36,0.0104,3.8,17660,675,0.501,1202,119.85,744,347.221060272876,680.8765258789062
15764,36,0.0104,3.8,17660,786.1,0.344,1039,158.34,709,537.631391333224,703.9353637695312
15765,36,0.0104,3.8,17660,827.8,0.302,1030,160.44,714,619.576628200504,728.0426635742188
15766,36,0.0104,3.8,17660,900,0.254,1010,165.11,744,696.518222124414,767.2020874023438
15767,36,0.0104,3.8,17660,900,0.273,989,170,744,663.460642413185,759.1283569335938
15768,36,0.0104,3.8,17660,922.2,0.21,1014,164.18,744,791.726998607701,782.7427368164062
15769,36,0.0104,3.8,17660,1013.9,0.18,855,200.75,689,852.587982691766,766.5250854492188
15770,36,0.0104,3.8,17660,1069.4,0.172,838,204.6,744,877.239260750627,787.615478515625
15771,36,0.0104,3.8,17660,1252.8,0.17,696,236.07,709,896.823410056475,793.3936157226562
15772,36,0.0104,3.8,17660,1252.8,0.18,666,242.55,689,866.815850827574,773.7302856445312
15773,36,0.0104,3.8,17660,1286.1,0.174,679,239.75,744,887.165841021392,797.2352294921875
15774,36,0.0104,3.8,17660,1338.9,0.088,1110,141.66,1081,1134.02539659858,1083.805419921875
15775,36,0.0104,3.8,17660,1369.4,0.11,1064,152.48,1069,1072.55818664366,1078.3992919921875
15776,36,0.0104,3.8,17660,1416.7,0.185,574,261.99,686,860.087460238614,779.9385375976562
15777,36,0.0104,3.8,17660,1661.1,0.118,859,199.85,1081,1132.40727886039,1097.8720703125
15778,36,0.0104,3.8,17660,1688.9,0.045,1177,125.79,1407,1376.67116326728,1332.6756591796875
15779,36,0.0104,3.8,17660,1700,0.134,850,201.89,1116,1105.75209064024,1109.289794921875
15780,36,0.0104,3.8,17660,2125,0.289,273,319.22,733,846.608143581124,753.6176147460938
15781,36,0.0104,3.8,17660,2219.4,0.035,1198,120.8,1872,1605.73927177988,1648.4412841796875
15782,36,0.0104,3.8,17660,2250,0.11,838,204.6,1430,1346.80503209976,1346.75537109375
15783,36,0.0104,3.8,17660,2250,0.037,1194,121.75,1860,1608.42810643857,1661.66552734375
15784,36,0.0104,3.8,17660,2369.4,0.321,172,335.12,686,772.019428013425,714.5601196289062
15785,36,0.0104,3.8,17660,2744.4,0.046,955,177.87,1872,1708.21437109176,1680.9598388671875
15786,36,0.0104,3.8,17660,2805.6,0.22,390,298.4,1093,1104.37473066087,1077.6240234375
15787,36,0.0104,3.8,17660,2888.9,0.132,633,249.6,1465,1393.51794615451,1377.5123291015625
15788,36,0.0104,3.8,17660,3305.6,0.238,285,317.19,1081,1109.16172399527,1097.0145263671875
15789,36,0.0104,3.8,17660,3333.3,0.06,754,223.36,1814,1761.02370828192,1684.7427978515625
15790,36,0.0104,3.8,17660,3361.1,0.163,503,276.48,1465,1339.07757770454,1379.08056640625
15791,36,0.0104,3.8,17660,3416.7,0.183,432,290.44,1360,1294.45827397277,1308.589111328125
15792,36,0.0104,3.8,17660,3472.2,0.256,231,326.1,1058,1068.1319608113,1075.352294921875
15793,36,0.00585,6,17660,3305.6,0.226,945,180.18,907,1529.95732588693,1022.230712890625
15794,36,0.00585,6,17660,3305.6,0.281,858,200.07,873,1318.01106651871,962.6798095703125
15795,36,0.00585,6,17660,3305.6,0.284,769,220.04,802,1307.38562733337,900.7434692382812
15796,36,0.00585,6,17660,3305.6,0.365,583,260.12,707,936.001014557802,768.4271850585938
15797,36,0.0108,1,19620,2741.7,-0.178,470,300.52,2784,2253.23603218664,2509.72314453125
15798,36,0.0077,1.65,19620,1305.6,0.26,324,326.24,744,731.180952262451,714.2888793945312
15799,36,0.00774,1.65,19620,1513.9,0.142,454,303.5,977,998.890979720961,989.0983276367188
15800,36,0.00784,1.645,19620,1861.1,0.269,171,348.55,756,943.224095510873,783.4994506835938
15801,36,0.00782,1.65,19620,1861.1,0.265,164,349.42,737,951.733843479868,771.0180053710938
15802,36,0.00783,1.645,19620,2127.8,0.178,311,328.35,1069,1180.6051907324,1101.6016845703125
15803,36,0.00783,1.645,19620,2127.8,0.184,308,328.83,1081,1171.84592652678,1097.041259765625
15804,36,0.00788,1.65,19620,2430.6,0.294,91,357.43,796,1027.48747517819,899.7161254882812
15805,36,0.00783,1.645,19620,2477.8,0.096,425,308.81,1442,1427.80016651709,1456.0606689453125
15806,36,0.00783,1.645,19620,2486.1,0.068,451,304.06,1477,1494.70045252662,1505.727783203125
15807,36,0.00783,1.645,19620,2694.4,0.071,451,304.06,1593,1525.66517825196,1610.5140380859375
15808,36,0.00783,1.645,19620,2738.9,0.061,441,305.9,1569,1559.56034745017,1614.730224609375
15809,36,0.00783,1.645,19620,2833.3,0.031,459,302.57,1628,1675.12247964605,1695.237060546875
15810,36,0.00784,1.65,19620,3500,0.201,201,344.66,1372,1346.73537239701,1498.543701171875
15811,36,0.0079,1.645,19620,4472.2,0.177,206,343.99,1710,1652.88165462423,1894.3182373046875
15812,36,0.0079,1.645,19620,4500,0.147,221,341.92,1690,1733.73793748433,1938.3094482421875
15813,36,0.0108,3,19620,497.2,0.328,672,260.31,393,526.403724576584,462.11663818359375
15814,36,0.0108,3,19620,497.2,0.332,575,280.16,351,522.195148772621,415.12921142578125
15815,36,0.0108,3,19620,497.2,0.378,473,299.96,317,470.203334883074,357.15728759765625
15816,36,0.0108,3,19620,497.2,0.389,360,320.23,269,457.218140222757,284.11309814453125
15817,36,0.0108,3,19620,497.2,0.445,236,339.79,230,406.038017576278,195.51129150390625
15818,36,0.0108,3,19620,994.4,0.191,570,281.16,617,633.624798207065,679.9937133789062
15819,36,0.0108,3,19620,994.4,0.238,473,299.96,557,581.460398671368,604.1939086914062
15820,36,0.0108,3,19620,994.4,0.138,672,260.31,679,718.099311716238,752.6668090820312
15821,36,0.0108,3,19620,1000,0.288,357,320.74,484,527.655251087298,510.76971435546875
15822,36,0.0108,3,19620,1000,0.336,242,338.93,408,467.492844185092,410.03900146484375
15823,36,0.0108,3,19620,1500,0.169,473,299.96,782,792.963216932165,830.1123046875
15824,36,0.0108,3,19620,1500,0.241,363,319.72,694,677.815118734589,721.3269653320312
15825,36,0.0108,3,19620,1500,0.3,232,340.37,568,611.948581960088,588.5585327148438
15826,36,0.0108,3,19620,1508.3,0.071,672,260.31,972,941.620795444725,1018.7422485351562
15827,36,0.0108,3,19620,1508.3,0.126,575,280.16,887,867.301390788571,930.9974365234375
15828,36,0.0108,3,19620,2002.8,0.127,473,299.96,995,1060.56473611115,1038.585693359375
15829,36,0.0108,3,19620,2002.8,0.088,575,280.16,1134,1122.4784197408,1150.62548828125
15830,36,0.0108,3,19620,2002.8,0.03,672,260.31,1245,1226.35558915697,1253.827392578125
15831,36,0.0108,3,19620,2002.8,0.193,356,320.91,862,966.990353194794,906.6643676757812
15832,36,0.0108,3,19620,2005.6,0.27,236,339.79,732,863.790480089721,770.8742065429688
15833,36,0.0104,3.8,19620,769.4,0.317,1140,155.46,709,497.675156426619,647.7107543945312
15834,36,0.0104,3.8,19620,786.1,0.262,1119,160.38,686,554.922086682395,653.4349975585938
15835,36,0.0104,3.8,19620,1013.9,0.24,834,225.41,686,593.723752589335,700.4846801757812
15836,36,0.0104,3.8,19620,1013.9,0.232,847,222.53,686,601.722600309813,706.3291625976562
15837,36,0.0104,3.8,19620,1088.9,0.239,860,219.64,755,609.977050802975,752.9058227539062
15838,36,0.0104,3.8,19620,1200,0.234,709,252.51,697,638.394394386031,729.0863647460938
15839,36,0.0104,3.8,19620,1500,0.284,495,295.8,697,640.96733179147,706.7472534179688
15840,36,0.0104,3.8,19620,1538.9,0.05,952,198.94,1050,999.06083127599,1039.2113037109375
15841,36,0.0104,3.8,19620,1675,0.09,906,209.35,1110,1005.13866092172,1080.2210693359375
15842,36,0.0104,3.8,19620,1730.6,0.324,387,315.57,697,675.574186922179,700.8756713867188
15843,36,0.0104,3.8,19620,1763.9,0.115,801,232.67,1060,1004.43011907613,1049.3446044921875
15844,36,0.0104,3.8,19620,1930.6,0.343,315,327.7,697,715.712479287164,701.9600219726562
15845,36,0.0104,3.8,19620,1980.6,0.025,1015,184.52,1390,1252.85153192615,1305.3831787109375
15846,36,0.0104,3.8,19620,1980.6,0.14,671,260.52,1060,1050.73847903346,1036.3792724609375
15847,36,0.0104,3.8,19620,1980.6,0.362,282,332.93,686,672.978550132566,687.0076293945312
15848,36,0.0104,3.8,19620,2000,0.302,324,326.24,697,822.160502116148,732.0910034179688
15849,36,0.0104,3.8,19620,2219.4,0.153,634,268.19,1100,1069.20105664793,1094.59228515625
15850,36,0.0104,3.8,19620,2219.4,0,968,195.29,1470,1398.51150349198,1385.5328369140625
15851,36,0.0104,3.8,19620,2238.9,-0.102,1245,130.67,1810,1750.31512217208,1595.08740234375
15852,36,0.0104,3.8,19620,2261.1,0.02,881,214.96,1390,1356.08918238661,1332.8680419921875
15853,36,0.0104,3.8,19620,2286.1,0.35,236,339.79,709,748.507576301949,733.2831420898438
15854,36,0.0104,3.8,19620,2411.1,0.31,240,339.22,721,854.666474078118,773.0014038085938
15855,36,0.0104,3.8,19620,2511.1,0.187,500,294.84,1070,1072.70475307223,1066.0035400390625
15856,36,0.0104,3.8,19620,2719.4,0.35,160,349.91,709,780.863748157514,773.7058715820312
15857,36,0.0104,3.8,19620,2719.4,0.046,709,252.51,1390,1387.28298237306,1353.59130859375
15858,36,0.0104,3.8,19620,2719.4,0.06,726,248.89,1470,1352.31376475768,1371.1478271484375
15859,36,0.0104,3.8,19620,2761.1,0.218,424,308.99,1070,1061.82104689262,1067.094970703125
15860,36,0.0104,3.8,19620,2777.8,-0.021,981,192.32,1840,1619.23422561004,1646.79638671875
15861,36,0.0104,3.8,19620,2944.4,0.206,378,317.14,1030,1094.32749022065,1073.1500244140625
15862,36,0.0104,3.8,19620,3000,0.068,625,270.04,1390,1377.60204738971,1364.621337890625
15863,36,0.0104,3.8,19620,3000,0.185,432,307.54,1130,1124.04106577597,1149.5509033203125
15864,36,0.0104,3.8,19620,3250,0.238,324,326.24,1050,1077.5797942612,1101.328125
15865,36,0.0104,3.8,19620,3277.8,0.117,546,285.92,1390,1300.01019970337,1367.8453369140625
15866,36,0.0104,3.8,19620,3305.6,0.036,717,250.81,1720,1524.84312807288,1575.5330810546875
15867,36,0.0104,3.8,19620,3500,0.266,269,334.92,1050,1042.374334543,1107.0687255859375
15868,36,0.0104,3.8,19620,3500,0.115,520,290.99,1420,1344.14403806918,1408.4178466796875
15869,36,0.00585,4,19620,3333.3,0.435,160,349.91,542,754.555197262908,665.3435668945312
15870,36,0.0082,5.34,19620,1500,0.372,771,239.2,577,533.324200619107,577.7454223632812
15871,37,0.0126,4.877,6889,937.6,0.738,74,270.61,721.6,761.541748005793,552.8668823242188
15872,37,0.0126,4.877,6860,937.6,0.735,78,269.53,721.6,775.27974656611,557.2084350585938
15873,37,0.0126,4.877,6727,953.6,0.73,130,257.73,765.1,762.309999648773,605.3720092773438
15874,37,0.0126,4.877,6756,961.6,0.723,131,257.84,765.1,747.828077032972,607.5210571289062
15875,37,0.0126,4.877,6784,937.6,0.724,214,240.96,796.2,820.738652302957,654.8948364257812
15876,37,0.0126,4.877,6805,929.6,0.738,216,240.77,802.4,804.230070989209,652.2559204101562
15877,37,0.0126,4.877,6892,961.6,0.72,312,221.14,870.9,726.173838434946,724.6239624023438
15878,37,0.0126,4.877,6932,953.6,0.727,315,220.93,870.9,727.636966285977,721.6519165039062
15879,37,0.0126,4.877,6834,1322.2,0.589,60,272.78,814.9,993.536920976362,672.2533569335938
15880,37,0.0126,4.877,6841,1322.2,0.595,58,273.24,821.1,954.68487334758,670.3159790039062
15881,37,0.0126,4.877,6829,1354.3,0.573,125,259.83,870.9,1028.79835524799,735.0661010742188
15882,37,0.0126,4.877,6787,1346.2,0.58,119,260.6,870.9,1007.38142320265,729.5819702148438
15883,37,0.0126,4.877,6645,1322.2,0.582,202,241.94,933.1,1071.45722225262,792.8339233398438
15884,37,0.0126,4.877,6670,1322.2,0.582,203,242.01,933.1,1066.96968862972,792.449951171875
15885,37,0.0126,4.877,6801,1354.3,0.569,302,222.29,1020.1,1061.02785023778,872.0971069335938
15886,37,0.0126,4.877,6991,3798.3,0.346,52,275.92,1405.8,1060.98941061478,1245.6063232421875
15887,37,0.0126,4.877,7084,3790.3,0.347,53,276.65,1405.8,1036.91307307445,1239.8797607421875
15888,37,0.0126,4.877,6976,3790.3,0.337,111,264.18,1517.8,1129.48287705665,1317.3409423828125
15889,37,0.0126,4.877,6911,3790.3,0.342,97,266.3,1505.3,1103.15216163102,1303.9129638671875
15890,37,0.0126,4.877,7024,3822.4,0.314,202,246.08,1667.1,1281.55470727312,1431.651123046875
15891,37,0.0126,4.877,7085,3814.4,0.315,199,247.36,1654.6,1262.97572166484,1422.7025146484375
15892,37,0.0126,4.877,6929,3734.2,0.303,264,231.93,1741.7,1391.78214858566,1494.1944580078125
15893,37,0.0126,4.877,7096,3718.2,0.307,270,232.47,1754.2,1331.59970658639,1487.7835693359375
15894,37,0.0126,4.877,8235,937.6,0.671,161,266.65,677,781.009451895994,556.0773315429688
15895,37,0.0126,4.877,8366,985.6,0.63,173,265.49,679.1,987.696236024661,576.2055053710938
15896,37,0.0126,4.877,8314,969.6,0.665,216,256.29,727.8,741.294844114805,602.7896118164062
15897,37,0.0126,4.877,8177,961.6,0.677,213,255.57,734,697.871975993369,603.7512817382812
15898,37,0.0126,4.877,8126,961.6,0.673,277,241.75,771.3,742.849794794979,649.5302124023438
15899,37,0.0126,4.877,8092,961.6,0.671,278,241.19,771.3,767.691367794985,651.6559448242188
15900,37,0.0126,4.877,8401,945.6,0.658,413,215.17,821.1,816.01506021378,719.0680541992188
15901,37,0.0126,4.877,8364,969.6,0.664,409,215.67,846,736.092197973458,728.2218627929688
15902,37,0.0126,3.658,6960,1322.2,0.558,79,270.36,1048.5,1161.96199312554,952.1651611328125
15903,37,0.0126,3.658,6983,1322.2,0.554,91,268.23,1054.7,1181.53412136641,963.1307983398438
15904,37,0.0126,3.658,6921,1322.2,0.551,160,253.68,1131.4,1213.36700539976,1038.9599609375
15905,37,0.0126,3.658,6998,1322.2,0.553,163,253.88,1134.9,1184.39445992381,1037.185546875
